Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
16	672.97595	9.959818	687.35406	660.41943	741.99207	54.475647	795.7484	668.8752	738.1366	38.020935	794.45544	688.5421	739.022	53.951008	792.66534	661.64795	1000.0	1000.0	996.6	989.3	63999	84.99852	26.358671	104.750275	-45.750614	84.99838	26.357803	104.6181	-72.98825	-1.4464203	2.7151344	21.08281	-15.467083	-86.26817	2.5552878	1588.3006830215454
17	676.6346	22.971893	703.4273	641.4698	678.76685	22.503983	700.9953	643.6455	641.48364	110.48292	700.1042	319.71136	669.6154	28.134277	704.2915	627.16095	1000.0	1000.0	944.8	1000.0	67999	87.3855	26.244078	105.98758	-55.07904	87.38536	26.244497	105.919556	-49.00535	-1.5172479	2.7374668	22.534538	-14.011888	-88.643875	2.5200357	1700.827514410019
18	691.82	11.028208	702.4195	673.31665	669.5692	25.719814	692.7891	625.83386	674.504	23.209332	694.69995	627.3193	649.69836	21.271996	692.28577	623.0378	1000.0	1000.0	1000.0	1000.0	71999	89.76211	25.896961	108.31587	-46.370686	89.7621	25.89612	108.312325	-36.490047	-1.5704406	2.7098527	27.308018	-13.228561	-90.99603	2.625566	1814.5554933547974
19	681.30695	5.7892156	687.1597	674.2025	621.7669	137.50404	793.2348	312.0344	687.1656	41.13187	792.04987	626.67346	613.1117	147.2516	758.64636	259.30646	1000.0	884.5	984.2	886.9	75999	91.89976	25.671883	109.6883	-42.62893	91.90016	25.672028	109.56843	-41.744526	-1.5880653	2.678414	24.510857	-15.764393	-93.10237	2.6519268	1926.2816195487976
20	678.3712	11.20114	690.6713	662.40515	667.4131	105.82197	792.85315	392.30893	599.10535	178.7004	792.79706	245.93646	608.0611	159.4937	787.1582	262.95438	1000.0	950.2	863.6	845.4	79999	93.93195	25.3643	111.039604	-35.87692	93.93192	25.364601	110.66415	-31.931986	-1.6696905	2.679168	26.213978	-13.521911	-95.11456	2.4060352	2035.2538509368896
21	681.8716	16.283772	698.9285	659.73663	730.3798	47.552177	795.57697	667.76917	665.4375	173.01396	794.8635	223.05981	675.33563	142.49913	792.7834	276.73624	1000.0	1000.0	889.7	936.8	83999	95.58332	25.298773	111.998215	-41.227238	95.58329	25.299658	112.41467	-48.636234	-1.7550751	2.682096	22.384434	-12.531376	-96.73818	2.4044302	2146.714586496353
22	689.8955	17.622215	716.72394	668.6888	624.0832	128.71147	782.8784	356.36725	594.1295	105.46009	720.4248	403.71976	560.11884	161.0506	761.737	266.65176	1000.0	875.0	817.7	774.1	87999	97.27843	24.911009	114.25309	-58.71492	97.27862	24.908152	114.25885	-71.35308	-1.8210106	2.64121	32.326466	-12.779721	-98.40919	2.463774	2253.5973093509674
23	704.98456	14.339361	722.19385	689.547	511.2604	134.59604	691.96466	244.33334	446.01114	101.394424	692.8556	279.8631	559.98755	154.58536	692.0124	227.76929	1000.0	703.0	609.5	780.7	91999	98.76739	24.689234	114.6188	-34.637127	98.76712	24.689554	114.39313	-57.554447	-1.8809675	2.6466346	23.452974	-12.648352	-99.88005	2.2048848	2354.555364370346
24	714.8605	13.674411	734.0248	697.27795	636.3529	122.24554	792.52576	421.00015	624.8058	124.49143	794.09717	407.21652	563.4584	103.353745	726.6294	427.80478	1000.0	880.1	878.4	803.6	95999	100.26086	24.210669	115.548485	-57.752857	100.261	24.210392	115.42983	-65.36344	-1.9788841	2.6168814	29.395962	-14.588452	-101.35483	2.2225056	2467.874843120575
25	705.23035	15.1517935	717.2359	679.90753	308.88397	76.119484	395.32974	173.44063	400.3968	207.24214	746.87415	172.58861	337.94644	75.445755	429.05795	201.60861	1000.0	388.0	554.0	425.5	99999	101.43346	23.999609	116.39843	-58.771248	101.43359	23.998026	116.16856	-42.937145	-2.0007207	2.5893064	28.18581	-11.981028	-102.50872	2.1772404	2562.8076465129852
