AverageTransfer1EpRet	StdTransfer1EpRet	MaxTransfer1EpRet	MinTransfer1EpRet	AverageTransfer3EpRet	StdTransfer3EpRet	MaxTransfer3EpRet	MinTransfer3EpRet	AverageTransfer5EpRet	StdTransfer5EpRet	MaxTransfer5EpRet	MinTransfer5EpRet	AverageTransfer7EpRet	StdTransfer7EpRet	MaxTransfer7EpRet	MinTransfer7EpRet	AverageRandom1EpRet	StdRandom1EpRet	MaxRandom1EpRet	MinRandom1EpRet	AverageRandom3EpRet	StdRandom3EpRet	MaxRandom3EpRet	MinRandom3EpRet	AverageRandom5EpRet	StdRandom5EpRet	MaxRandom5EpRet	MinRandom5EpRet	AverageRandom7EpRet	StdRandom7EpRet	MaxRandom7EpRet	MinRandom7EpRet	Transfer1EpLen	Transfer3EpLen	Transfer5EpLen	Transfer7EpLen	Random1EpLen	Random3EpLen	Random5EpLen	Random7EpLen	Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	AverageStateGradNorm	StdStateGradNorm	MaxStateGradNorm	MinStateGradNorm	AverageActionGradNorm	StdActionGradNorm	MaxActionGradNorm	MinActionGradNorm	Time
63.589813	4.048844	68.23159	58.365456	72.8689	3.7202568	75.56115	67.60815	66.97397	2.0213552	69.802055	65.19899	63.091644	2.8187354	66.94865	60.291046	70.7965	6.054788	79.30638	65.71866	77.1265	5.1273217	83.75744	71.26994	68.36799	2.9039059	71.5032	64.50324	61.60304	2.3262146	64.81837	59.392754	49.0	55.333332	45.0	53.666668	53.666668	59.333332	52.333332	49.0	1	19.652761	2.959661	31.205614	11.604206	11.669591	3999	9.370516	6.3326683	23.067566	-3.2132225	9.869755	6.334315	23.706419	-2.5104475	-0.71414644	1.2033439	6.7470407	-10.252963	-10.397374	0.862508	0.1406349	0.047663465	0.20234391	0.0008193667	0.016686963	0.00316907	0.025909068	0.0003229633	69.96671605110168
35.70637	0.6099781	36.30379	34.868748	33.958725	3.392802	38.252014	29.956707	38.473637	7.484037	47.259365	28.969564	61.22598	18.613592	84.66789	39.13409	32.07184	0.83437777	33.249992	31.425777	32.68942	1.6971439	34.086395	30.300728	30.773865	0.92528296	32.033966	29.83831	32.012157	0.75832367	32.826603	31.000706	35.333332	33.333332	35.666668	48.0	34.0	33.666668	32.0	34.0	2	20.335325	3.4138782	36.704544	11.020303	12.373457	7999	15.945857	9.401978	41.021896	-4.1378493	16.446018	9.402294	41.236332	-3.3841846	-0.00093688234	1.4926912	6.781966	-10.853292	-17.580238	0.71355975	0.25032905	0.03173432	0.32627478	0.1896107	0.025412029	0.0051759984	0.04515991	0.015496531	167.69710230827332
86.67602	1.9902894	89.44048	84.83536	80.726585	6.084479	89.31178	75.93188	85.07441	6.0276556	90.10743	76.59968	55.44183	20.404022	84.292984	40.575382	83.501335	3.1956384	86.444435	79.05964	81.94511	3.220846	86.48326	79.33745	84.995995	3.4328775	89.496346	81.16876	94.51013	10.260661	104.2841	80.33478	59.333332	56.0	59.666668	56.666668	57.0	57.0	60.333332	67.666664	3	25.982332	16.244131	87.66662	3.866479	18.045454	11999	27.61142	15.222193	73.4012	-6.7356777	28.111542	15.222867	73.893776	-5.070635	1.0195588	1.7985402	8.611784	-13.026925	-30.71783	4.0639806	0.36689514	0.033544168	0.49167356	0.28717744	0.042487983	0.0056451648	0.06750753	0.027200157	262.20676374435425
901.46857	3.534485	906.4653	898.8524	897.0467	4.3395677	901.251	891.0728	-199.60791	429.4075	135.21548	-805.77484	53.337097	35.564034	96.99147	9.878399	891.36847	4.815842	897.97894	886.64374	407.50406	321.32767	861.9082	176.44664	156.3455	21.991793	183.85876	130.03006	108.897675	18.177887	128.7013	84.80024	1000.0	1000.0	384.0	71.0	1000.0	428.0	121.666664	79.333336	4	103.30784	24.416603	155.48744	66.11421	69.344826	15999	35.41776	17.66692	57.78922	-9.801662	35.9189	17.666399	58.142864	-7.6648726	0.76000375	1.9254423	10.148784	-11.981907	-38.36295	2.9201188	0.46206495	0.028130293	0.5799927	0.3763468	0.04530685	0.0059253834	0.06971308	0.027689153	371.09544944763184
137.20947	5.7237697	142.0161	129.16571	399.80252	364.34515	915.0644	142.04526	110.42754	31.36853	136.25792	66.27823	332.73343	320.7898	785.06024	76.41244	139.53975	3.3473651	143.50575	135.31836	138.24104	2.953675	142.15283	135.0164	140.85037	7.0073123	150.72626	135.20259	119.16868	2.6788335	122.82455	116.48041	80.666664	389.33334	72.0	386.33334	83.666664	83.0	88.333336	77.0	5	152.33704	44.416004	303.14075	110.17871	113.44118	19999	40.110825	18.127468	63.09507	-13.497588	40.611412	18.126425	63.595833	-12.283236	0.47862914	1.9769899	11.3674755	-11.643984	-42.72022	2.6304536	0.49266863	0.03192885	0.6128292	0.388334	0.04310128	0.0070538935	0.07414707	0.021901125	469.1103940010071
908.81134	1.9043654	911.49243	907.25006	909.772	3.6695995	912.93054	904.62665	463.8278	320.72003	905.3429	153.12404	654.7894	364.81497	913.504	138.8639	799.76776	137.98534	898.9655	604.6361	188.78328	3.395619	192.26936	184.18004	175.18388	28.18174	212.62889	144.64108	130.1632	21.806211	159.82765	108.031555	1000.0	1000.0	700.0	698.6667	872.6667	142.33333	134.66667	93.666664	6	139.82803	22.371603	204.68452	105.794426	96.7619	23999	43.32096	18.622122	66.504105	-15.266544	43.820847	18.620806	67.3666	-12.103573	0.20324193	1.944371	12.645665	-12.14777	-45.632305	2.4702196	0.49589813	0.03348842	0.65822005	0.4016584	0.039245863	0.007781847	0.07278433	0.020164426	582.5694181919098
918.68146	2.1522613	920.6199	915.67993	193.15947	13.51536	211.71771	179.91914	664.4903	343.44028	920.9357	179.05112	637.4298	392.4207	920.3096	82.49839	693.4266	199.30713	898.63324	423.48328	189.4821	14.890076	204.6094	169.23204	180.19167	10.244273	189.34772	165.89034	101.94952	18.205189	127.67594	88.21639	1000.0	146.0	711.6667	681.0	735.0	146.33333	130.0	81.0	7	155.4176	17.90757	205.57454	122.377045	113.14286	27999	44.561283	18.625284	69.34696	-12.920027	45.06168	18.623442	69.75312	-10.102964	0.16641903	1.869558	16.227886	-10.858684	-46.631832	2.287487	0.5133683	0.031990852	0.6406329	0.42273006	0.036843628	0.0076631815	0.072615564	0.019548269	691.9899399280548
911.1297	1.3232881	912.99927	910.123	673.95685	326.38278	910.5682	212.43134	425.3678	345.86105	913.5815	155.46628	357.0483	289.46686	762.8307	107.33729	900.0789	2.3489687	902.74915	897.0324	513.3936	203.3093	788.8363	304.25446	218.14368	14.760027	230.26143	197.36551	122.287025	21.17122	151.7034	102.74784	1000.0	722.0	424.33334	409.66666	1000.0	517.6667	181.33333	95.333336	8	173.05917	15.655271	209.89842	140.9579	128.46875	31999	45.33226	18.327765	71.06527	-14.256591	45.83256	18.325914	71.50471	-13.862961	0.019869676	1.8120296	16.12573	-11.142953	-47.194115	2.0697882	0.52645665	0.031816777	0.6794071	0.44427076	0.03415404	0.0077348026	0.07739847	0.017515121	804.579048871994
912.5949	1.3189603	914.38403	911.2435	665.54297	346.72366	910.9871	175.20174	419.6371	352.05878	917.27124	157.09923	41.01701	189.44533	178.11647	-226.87439	907.44244	1.4732063	909.3083	905.7067	340.4974	91.426605	468.87946	263.01083	221.09703	11.126944	233.93481	206.79735	168.70515	17.774183	189.33612	145.95364	1000.0	709.3333	407.66666	407.0	1000.0	273.0	156.66667	120.0	9	170.36282	28.03526	230.8347	128.15332	121.9375	35999	45.86352	17.917435	71.6699	-14.91251	46.363605	17.91644	71.97851	-12.778618	-0.07395994	1.7579453	14.475938	-11.813969	-47.533398	1.9400225	0.5314403	0.030724226	0.657849	0.44630885	0.03150432	0.0074227243	0.06826947	0.015171694	918.8135981559753
913.842	0.80870706	914.757	912.7903	701.5887	295.95746	913.1265	283.04984	911.97046	5.165875	918.8794	906.4595	618.6137	414.5851	912.1858	32.301975	910.664	4.022061	915.10913	905.368	677.4024	185.39813	917.78955	466.54892	273.29218	62.86877	330.3146	185.70427	136.60902	25.937342	170.37183	107.31096	1000.0	737.3333	1000.0	672.0	1000.0	653.0	228.66667	123.0	10	202.38133	34.062515	282.34836	133.7027	140.0	39999	46.285744	17.576542	71.57449	-15.646907	46.785927	17.574808	72.34638	-14.652664	-0.123702265	1.7194704	14.633917	-11.712169	-47.826553	1.7841824	0.53543985	0.030936304	0.6698886	0.4483792	0.029855786	0.0072517977	0.061825857	0.014737645	1035.2985906600952
1225.0933	226.52127	1445.3553	913.5142	858.1237	531.4979	1479.623	181.26067	855.4189	505.55203	1439.6665	206.41231	394.8069	369.42828	916.6373	111.854126	1342.7749	13.759084	1361.4191	1328.6294	443.6085	173.84421	687.9661	297.98383	272.4592	41.49373	327.77808	227.84511	144.00285	29.158438	169.81828	103.24744	1000.0	702.0	704.3333	391.0	1000.0	302.33334	185.66667	111.0	11	353.3206	197.98355	912.60895	132.88597	258.625	43999	47.3733	17.199099	72.293495	-23.101826	47.873653	17.198006	72.82393	-18.120049	-0.13044061	1.712877	16.53751	-13.543264	-48.806458	1.7829063	0.52867544	0.03272087	0.6648767	0.42594466	0.0285537	0.0070797517	0.07929417	0.0145393405	1149.637130498886
914.02264	1.0401227	915.26074	912.71576	1022.65643	153.32053	1239.47	912.0873	726.5378	363.0945	1047.4508	218.92488	505.91757	330.91257	918.0146	107.8099	968.08203	19.511942	993.8594	946.6658	1046.6134	32.231228	1078.2023	1002.3605	663.0729	236.74771	896.83136	338.60764	162.75603	21.861013	187.81818	134.54782	1000.0	1000.0	743.6667	491.0	1000.0	1000.0	534.3333	150.66667	12	377.86377	278.6566	1252.0557	97.32011	272.7857	47999	49.146465	17.084959	78.337296	-19.445255	49.6467	17.083773	78.74734	-18.964664	-0.052839845	1.6938218	17.717855	-11.194705	-50.49933	1.9437312	0.5133838	0.033081383	0.6495264	0.41921124	0.028300006	0.0066765817	0.05984704	0.014622135	1267.8643395900726
1312.0116	18.274523	1334.8617	1290.1299	977.10913	449.84372	1365.6201	346.58136	846.0337	340.33472	1223.7963	398.86356	116.971016	39.500847	167.76268	71.43491	895.23566	527.03143	1284.3591	150.14659	1034.3052	100.55599	1127.1125	894.58826	654.63336	179.26833	908.15125	526.3926	294.5563	88.951324	370.0125	169.6601	1000.0	730.3333	773.6667	413.66666	729.3333	939.0	679.6667	316.33334	13	950.42883	346.29443	1242.3218	395.91898	777.2	51999	51.11389	17.455647	82.32112	-19.140028	51.614063	17.454966	82.25664	-12.876707	0.18581042	1.700668	18.199488	-11.150563	-52.411728	2.228589	0.5374524	0.037790958	0.69005376	0.4265319	0.029149536	0.0061168964	0.062243555	0.017289229	1385.9851863384247
1462.5773	24.758354	1485.1207	1428.1041	1163.3188	539.56805	1653.3915	411.75302	1376.0902	122.29456	1532.6494	1234.1643	15.990766	52.83514	87.81741	-37.755898	1463.4327	11.9509	1478.0983	1448.8248	381.61148	59.059914	461.22345	319.9294	193.29799	13.814088	211.5993	178.22787	145.28818	33.217693	168.9034	98.311485	1000.0	747.0	1000.0	66.0	1000.0	236.0	125.666664	108.666664	14	972.89923	412.22153	1376.4369	263.33423	750.4	55999	54.11518	18.35313	87.200264	-15.674063	54.61545	18.350996	87.27052	-20.784437	0.2918889	1.7046108	16.124191	-13.251648	-55.42564	2.30199	0.6157702	0.04511923	0.79394454	0.48263037	0.030021485	0.0056131156	0.05888863	0.01913748	1497.4421002864838
1516.1854	8.107233	1526.9658	1507.4147	1437.1367	269.559	1647.7135	1056.6462	975.2552	588.3256	1556.5873	169.09877	269.4723	299.6881	689.45105	10.159134	1552.2836	22.423748	1577.0007	1522.7194	381.2902	103.67709	513.7651	260.6357	244.84773	43.67723	290.63358	186.04808	133.60918	46.401165	187.98102	74.60535	1000.0	980.3333	697.0	358.33334	1000.0	222.0	145.0	98.0	15	698.0111	492.24667	1500.1774	161.97842	470.66666	59999	57.66878	19.504654	92.2304	-26.761848	58.169624	19.502111	91.63838	-19.05	0.24782094	1.7340282	15.788576	-12.028368	-59.010574	2.5651393	0.6810721	0.045216564	0.88339347	0.5334027	0.030391729	0.0056701396	0.05694315	0.01728373	1611.1630527973175
1398.9755	25.324148	1434.2659	1376.0475	906.45	488.02045	1319.0267	221.01524	142.20924	33.303547	172.84242	95.91048	120.55286	41.40287	173.12024	71.935356	1431.6439	24.198725	1461.7657	1402.5162	688.85065	259.40036	949.74945	335.05917	274.03345	80.56362	375.32388	178.21156	199.0503	16.456636	219.68735	179.41429	1000.0	708.3333	108.333336	80.666664	1000.0	468.66666	208.66667	165.33333	16	1081.1871	383.5864	1462.6409	343.1573	721.4	63999	61.23084	20.486403	96.16497	-18.609306	61.732407	20.483027	97.76778	-15.75667	0.23738332	1.7776806	14.642054	-12.368755	-62.567818	2.9285972	0.7324378	0.053167738	0.9462891	0.5569604	0.030628385	0.0059657847	0.058783364	0.016581118	1722.7606229782104
1687.0475	28.442354	1715.4347	1648.1744	791.57794	556.63477	1530.7666	187.5406	1473.314	74.57622	1574.79	1397.6887	243.99402	163.69992	475.38327	121.915535	1329.1934	436.39035	1640.7427	712.0538	444.5895	348.1734	936.74927	185.42592	199.73271	30.92275	242.99416	172.56483	150.02858	34.35	184.61368	103.19306	1000.0	517.3333	1000.0	164.0	811.3333	264.66666	121.333336	125.333336	17	1010.52423	557.5789	1517.0642	160.84723	701.6667	67999	64.48307	21.245087	100.30917	-18.107267	64.98666	21.240768	101.10392	-18.996693	0.27215397	1.808154	16.314503	-11.478507	-65.77065	3.5004869	0.7967485	0.060887236	1.0132147	0.62281907	0.031070476	0.0060999556	0.06687093	0.018177673	1833.7179679870605
1422.8312	38.49223	1476.9167	1390.446	895.3564	573.5898	1396.5608	92.39245	476.08316	414.1806	1052.9457	99.67118	389.34363	438.6358	1009.6515	75.2271	1381.9718	14.699155	1402.7435	1370.8794	851.7156	223.35971	1112.3593	566.8525	325.68448	122.30396	490.12167	197.01488	176.49776	57.343903	249.11534	108.92398	1000.0	703.3333	404.0	396.33334	1000.0	711.6667	272.0	150.0	18	1253.4722	242.8964	1450.8102	839.5353	889.25	71999	67.64925	21.879557	105.51288	-34.6825	68.196724	21.960304	104.47123	-20.654442	0.4092458	1.8721032	16.699286	-13.200227	-68.82459	5.5658464	0.83484167	0.06117313	1.0832847	0.63343716	0.03384052	0.0061225607	0.059713576	0.02108324	1948.0653347969055
18.553782	6.5779047	24.173937	9.323918	8.865489	9.528011	20.672932	-2.6607525	20.932796	1.8438597	23.53611	19.501545	19.910837	18.192453	41.56339	-2.9496949	15.931057	5.401481	19.7543	8.292211	7.72671	2.3606403	9.792031	4.422537	1.5358906	1.0662547	3.038375	0.67395025	7.5903487	2.0491347	9.850715	4.88966	71.0	60.333332	71.333336	70.0	67.0	56.666668	48.333332	42.333332	19	697.26556	459.3547	1300.4003	170.69545	581.625	75999	73.84112	23.033314	106.10901	-40.7459	75.1402	23.486017	107.50932	-44.45248	0.7579538	1.9601872	19.694328	-13.156037	-75.19312	13.7112255	0.81286216	0.07978968	1.0613754	0.49141395	0.038371585	0.0077181337	0.07581658	0.022242818	2044.0931231975555
117.11878	2.64664	119.78053	113.50901	98.2406	21.066284	114.13604	68.471245	82.37449	22.209772	113.0473	61.18189	308.0869	362.2737	819.18207	21.722504	96.62791	16.282494	119.65298	84.862045	73.96611	22.899153	105.183754	50.89734	33.944145	12.407334	51.13545	22.305918	18.921045	1.4623212	20.65189	17.075466	71.333336	59.333332	55.666668	354.0	61.0	48.666668	24.666666	9.666667	20	60.697334	71.52353	311.039	-2.4421706	59.150684	79999	30.309628	31.046692	102.25046	-138.6539	34.662655	31.872274	100.28282	-116.21061	2.3383722	2.2462728	18.805485	-10.42255	-33.062855	77.45131	0.65084827	0.14714555	1.0617615	0.24463579	0.060127303	0.013588848	0.13409987	0.030310763	2141.8727860450745
58.585266	9.709983	68.76912	45.515713	60.73393	14.534302	80.920815	47.28845	48.505642	2.5121512	52.02618	46.33221	78.692665	11.877657	94.32177	65.5474	48.374805	5.589535	55.55838	41.926174	46.57303	17.934015	71.213326	29.048536	32.62643	7.1489453	42.697323	26.820293	28.76606	2.9050043	31.217926	24.685335	82.333336	92.666664	65.666664	117.333336	67.666664	59.666668	33.666668	32.0	21	18.42842	8.586977	94.82335	10.701301	7.847059	83999	-30.80004	51.42641	71.81065	-201.51758	-29.37104	51.128605	35.884457	-195.64742	1.9442	2.6222155	13.440451	-12.179721	22.654814	43.999924	0.5611027	0.3772028	1.2382483	0.15953054	0.09073953	0.081087075	0.2696579	0.009267886	2240.667490005493
146.27899	12.842393	162.01201	130.5547	142.38745	4.353806	148.36395	138.1168	139.75465	2.6992695	141.70366	135.93759	624.1403	344.47797	891.9486	137.80652	147.27393	7.4677734	153.6037	136.7877	209.25346	47.78913	268.327	151.28362	133.73753	5.3035536	141.02055	128.54367	38.872673	21.459215	69.00785	20.698605	104.666664	96.0	96.0	697.6667	107.333336	201.0	85.0	28.0	22	20.685648	13.11519	196.29301	12.252231	9.6	87999	8.951218	6.9396553	37.09574	-38.408348	9.5333605	7.0523987	40.31051	-32.992645	-0.2690096	1.3398888	7.18664	-9.957739	-9.603369	3.06612	0.29259026	0.02591035	0.35645533	0.20740584	0.014284003	0.0031052483	0.02288526	0.008804908	2341.912425518036
