Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	2.8624585	3.319105	10.497181	-8.055935	17.784954	0.84688103	19.343414	16.25272	19.024654	0.71528596	19.97715	17.619532	17.364223	1.1955415	18.493233	14.495056	17.277056	21.2	21.5	20.9	3999	5.66062	4.5152884	19.519762	-5.1713986	5.6600018	4.5158625	19.293003	-4.8915334	-2.7457852	1.4061561	6.6456423	-12.1511	-6.7329473	0.39706853	60.4659423828125
2	2.6952057	3.542009	13.148409	-10.742299	157.45105	110.64981	319.72064	44.40399	215.15494	160.95218	470.34106	32.17655	130.1612	82.48467	276.18164	47.272312	17.897322	400.2	523.6	318.7	7999	10.734153	8.313284	31.23159	-6.654747	10.733975	8.313984	31.18349	-6.01244	-1.6818321	1.8074346	6.883429	-13.188695	-12.245288	0.5715214	149.19227480888367
3	9.794674	38.748646	369.34363	-5.490799	429.12286	104.55972	568.7022	273.42557	453.95807	141.0379	588.0108	164.45491	447.13574	83.976585	563.59216	303.9241	31.224	745.7	812.1	815.9	11999	15.178392	14.042997	59.186176	-5.9684863	15.178444	14.042771	57.132088	-6.0283136	-0.77644944	2.4679427	13.088484	-14.055769	-17.543524	1.4130378	256.63366079330444
4	146.36833	146.63568	570.2557	15.246151	151.34607	39.744793	264.74768	115.25394	241.54163	224.06741	691.1754	91.80707	172.08748	57.252728	280.27548	114.88217	247.93333	198.2	332.0	230.5	15999	24.284985	19.33023	61.86965	-5.961869	24.285372	19.32973	62.089684	-5.7774334	-0.47644177	2.4441357	11.223362	-12.659642	-26.425959	2.2133887	341.5616202354431
5	48.754723	107.74315	599.2437	-7.73435	7.653662	1.7486211	11.685308	6.3354096	8.291856	1.5079309	11.202907	6.273023	9.23526	1.6397082	12.027919	6.778338	87.54	21.0	22.7	23.5	19999	31.462185	20.500229	80.69804	-15.221388	31.462177	20.499695	81.90173	-16.653145	-0.006609964	2.6017904	19.996758	-15.521044	-33.526134	3.69641	418.13206720352173
6	46.74123	83.401924	312.40533	-9.52318	125.81206	62.723785	253.33482	42.57072	153.63055	55.43397	235.50728	47.840237	160.56525	68.07671	295.991	53.966652	105.611115	206.1	269.6	263.5	23999	36.53895	22.572025	70.93737	-12.12274	36.539036	22.572403	69.59484	-13.440537	0.01084196	2.5328147	18.254494	-15.213777	-38.33304	3.3826802	499.6347177028656
7	372.55347	189.08	619.41327	153.2262	217.85559	38.882908	270.37195	152.21043	297.63467	137.30495	575.1311	122.934326	257.8041	40.862255	324.10306	197.32619	628.3333	394.9	554.0	506.3	27999	40.302082	23.925026	82.54244	-8.085993	40.302383	23.924685	83.87713	-9.893101	-0.25659823	2.529198	14.663606	-13.363063	-42.01182	2.777647	590.9827048778534
8	485.41388	113.59356	615.23944	335.94278	338.44156	149.57574	593.85535	176.82938	412.47186	165.59535	595.85126	167.21584	317.3961	143.17029	595.7668	163.82677	853.0	545.8	697.8	518.6	31999	44.99342	24.247576	105.21602	-9.251332	44.99365	24.247828	107.62748	-13.659072	-0.3789371	2.587612	20.409039	-12.398609	-46.65602	3.031837	686.3003108501434
9	586.41693	26.275621	616.77045	559.4582	211.34956	41.877373	319.08832	174.56155	412.59784	179.2833	653.41565	182.65033	218.99431	51.341034	334.14218	174.92761	1000.0	326.4	652.6	335.4	35999	50.02349	23.649506	106.131424	-15.686659	50.023193	23.65042	107.27863	-15.671087	-0.5513726	2.6649244	19.829502	-14.754505	-51.600384	3.7608712	777.5281114578247
10	572.83606	12.8358555	588.08124	559.9557	338.29697	109.15764	607.0139	235.90407	426.46988	148.68048	613.6456	239.78517	351.3541	106.416405	551.57306	212.94687	1000.0	498.3	669.1	517.8	39999	53.82622	23.881096	81.071556	-14.732929	53.826584	23.880503	80.673164	-17.137142	-0.82956237	2.6146967	20.704826	-14.022095	-55.264156	3.2119	874.4315514564514
