Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
16	757.37726	532.79425	1376.6719	140.13454	1211.3513	376.9401	1422.0402	424.02762	1206.0142	342.23624	1400.6438	208.98808	1354.3512	52.124012	1431.2687	1222.599	625.7143	865.9	892.9	987.1	63999	85.65019	21.714314	124.41085	-40.05411	85.65005	21.712313	124.61749	-54.934795	0.04935337	1.9136741	19.212383	-11.511169	-87.0388	5.330922	1518.0178380012512
17	853.16064	363.2541	1309.5679	237.70872	1499.4846	12.248559	1514.796	1480.9242	1371.708	372.29236	1604.5615	268.0203	1485.6267	17.699076	1512.2305	1458.3918	694.0	1000.0	922.3	1000.0	67999	88.15932	22.364954	126.10257	-42.929512	88.15958	22.35938	124.94041	-33.515892	0.07517422	1.8792474	21.93914	-10.656348	-89.49195	5.8786764	1618.6330139636993
18	1050.2882	451.1861	1429.1636	267.18198	1377.2417	11.433165	1393.0692	1352.8204	1361.1108	48.399044	1418.8822	1272.7948	1371.3647	9.36392	1389.3125	1362.6714	780.3333	1000.0	1000.0	1000.0	71999	90.27368	22.952778	126.76871	-91.32321	90.27309	22.95091	127.51949	-53.17787	0.14006552	1.8859288	19.738895	-12.661537	-91.5435	6.6886835	1720.314232826233
19	1381.5564	21.348637	1403.3899	1346.4666	1526.4138	16.171228	1561.3062	1499.7805	1523.6672	57.582172	1605.7883	1430.8741	1545.4922	29.220324	1592.3765	1498.1292	1000.0	1000.0	1000.0	1000.0	75999	92.78811	22.982477	129.78748	-43.174515	92.78752	22.982975	129.61557	-57.415936	0.11148015	1.8664507	24.147453	-13.60274	-94.050095	6.146557	1827.9353086948395
20	987.8862	455.09518	1432.2046	393.79352	1539.8904	50.172314	1637.4564	1472.3	1393.322	455.0824	1683.1626	74.47773	1596.6469	36.126415	1653.0054	1506.861	683.3333	1000.0	905.4	1000.0	79999	95.11927	23.15257	132.72346	-50.105465	95.11945	23.150251	133.1005	-37.458225	0.07540502	1.8345107	17.794575	-11.150642	-96.3541	5.8602495	1935.229858636856
21	1345.0969	178.84122	1467.1906	1036.027	772.7023	461.48654	1564.952	191.40958	660.17236	352.95346	1431.6665	189.05553	1079.3113	440.9272	1535.4078	339.0713	919.75	512.7	439.4	710.7	83999	97.64417	23.212954	135.46169	-44.596306	97.64397	23.212824	135.88396	-58.263294	0.032758463	1.845044	21.15953	-12.411903	-98.83087	6.0588927	2027.4343492984772
22	1071.6161	364.75357	1540.3927	717.26215	1744.1125	13.454017	1777.5508	1722.7227	1763.4125	56.29937	1848.6725	1657.3422	1746.905	12.057288	1767.0511	1731.7836	718.0	1000.0	1000.0	1000.0	87999	100.0831	23.636171	136.3389	-39.62203	100.08325	23.63818	136.79869	-50.253807	0.1133966	1.8494712	20.74072	-12.569584	-101.242065	6.452591	2139.0454964637756
23	1189.3048	348.36783	1546.9069	773.6666	1583.0553	29.264965	1618.2197	1512.09	1532.8002	54.63631	1630.9362	1432.8549	1567.4622	20.687859	1601.2632	1530.2714	778.5	1000.0	1000.0	1000.0	91999	102.44662	23.844372	138.60933	-63.0985	102.44639	23.84544	139.12935	-40.299217	0.10584407	1.8273697	19.052872	-11.646699	-103.57213	6.743956	2243.2251160144806
24	1531.1041	16.356815	1551.328	1514.9015	1804.968	25.697432	1849.0565	1776.223	1810.364	121.80842	2041.0526	1565.0986	1781.6345	24.9249	1827.4818	1737.3376	1000.0	1000.0	1000.0	1000.0	95999	104.47316	24.045527	140.08817	-59.919273	104.47274	24.048244	140.60767	-72.767235	0.09150854	1.7799242	25.018478	-10.9844265	-105.54292	6.8224006	2348.4462454319
25	1539.9863	54.107437	1607.7927	1474.8523	1847.3773	21.934975	1887.0972	1809.7705	1830.2223	173.1568	2140.598	1521.4531	1862.2184	41.272663	1914.0922	1793.9708	1000.0	1000.0	1000.0	1000.0	99999	106.40901	24.21413	143.98145	-56.744015	106.40909	24.210466	143.47131	-51.842995	0.13372332	1.7969515	21.841732	-11.60015	-107.46389	6.3187776	2453.442088842392
26	1597.1968	67.57189	1664.1604	1487.6897	1671.1345	14.503205	1696.485	1653.9822	1801.345	116.473526	1945.974	1642.4401	1682.4358	14.011942	1707.0846	1660.5917	1000.0	1000.0	1000.0	1000.0	103999	108.44407	24.569817	144.19054	-47.747143	108.44374	24.569946	145.52292	-53.87776	0.10677611	1.7850349	19.651863	-12.641639	-109.474	6.1816087	2557.949641942978
27	1331.0652	473.89383	1749.58	440.88574	1578.3566	43.86933	1656.4889	1503.3801	1610.8545	246.82698	1986.2877	1159.1127	1596.8688	50.005943	1689.5209	1524.9409	811.2	1000.0	1000.0	1000.0	107999	110.45348	24.744898	147.75638	-51.011177	110.45295	24.746178	148.363	-49.943375	0.1399639	1.7894973	19.349577	-11.365394	-111.44682	6.4922185	2664.688183069229
28	1303.5945	398.99744	1676.5872	678.323	1829.2094	20.346464	1847.875	1783.2697	1729.8411	153.28221	1938.0833	1428.7594	1793.3762	15.813315	1815.4016	1765.6321	811.0	1000.0	1000.0	1000.0	111999	112.39467	24.94984	149.12679	-69.457596	112.39464	24.948322	149.16599	-75.08851	0.14805174	1.7965974	17.810537	-12.864327	-113.35821	6.676123	2773.3644223213196
29	1686.5271	21.9454	1713.8009	1661.3739	1980.2219	5.2996964	1993.0226	1973.6396	1951.6846	53.353416	2073.1724	1858.1677	1973.7556	13.577409	1996.755	1951.616	1000.0	1000.0	1000.0	1000.0	115999	114.37988	25.211403	151.01155	-75.643974	114.3795	25.210257	150.14114	-70.780685	0.16271408	1.796667	21.469955	-12.6444435	-115.3295	6.6657424	2879.8287160396576
30	1719.8698	56.638535	1812.2473	1660.8639	2074.1772	10.272523	2091.0513	2055.7246	1990.8809	49.36715	2070.6033	1925.2756	2059.892	11.817758	2084.6765	2036.9656	1000.0	1000.0	1000.0	1000.0	119999	116.57605	25.468008	151.96611	-91.45896	116.57597	25.46588	152.60913	-67.93032	0.16606922	1.7804271	28.323742	-13.902599	-117.49692	6.469335	2984.220965385437
31	1700.3318	54.866917	1763.8579	1630.3881	1970.6217	18.990866	2005.3218	1940.7793	1895.7386	231.59294	2109.1995	1450.6135	1961.8969	14.765278	1986.9597	1940.1025	1000.0	1000.0	1000.0	1000.0	123999	118.58519	25.670918	153.4941	-46.65658	118.58482	25.672028	153.29674	-50.30087	0.18539056	1.7845336	20.559595	-11.951673	-119.495316	6.6595335	3091.155604362488
32	1743.1995	49.831432	1826.4886	1699.1221	1961.821	18.957294	1987.5093	1919.2439	1934.0789	85.86533	2072.096	1773.0455	1954.4958	15.213188	1974.2281	1925.7828	1000.0	1000.0	1000.0	1000.0	127999	120.56044	25.665716	154.78824	-62.76525	120.56033	25.66445	155.15454	-58.99255	0.1712975	1.7777951	28.111591	-10.709235	-121.451546	6.379157	3199.139304637909
33	1753.457	42.300804	1794.0847	1682.4409	2136.813	7.127029	2147.2805	2126.9458	2057.8906	66.14964	2141.8982	1901.4265	2117.7056	10.374706	2133.8137	2096.3262	1000.0	1000.0	1000.0	1000.0	131999	122.60006	25.780357	157.14265	-48.535854	122.60003	25.781895	157.0562	-34.365658	0.18853869	1.7706558	18.717485	-10.037123	-123.50174	6.430329	3307.2951674461365
34	1774.0438	23.962719	1810.333	1743.8492	2152.5415	7.239383	2168.9949	2143.576	2057.2412	54.011925	2122.5627	1931.3176	2148.6802	7.848256	2156.9028	2134.0588	1000.0	1000.0	1000.0	1000.0	135999	124.60246	25.818178	158.28233	-90.69745	124.6022	25.817478	159.32396	-61.471725	0.20179945	1.775551	20.253433	-13.701933	-125.47556	6.5646086	3410.4135880470276
35	1757.8464	50.52459	1830.9357	1691.0427	2013.693	11.679782	2037.0945	1999.3405	1975.7543	99.33379	2179.9497	1832.2241	2022.3799	9.907959	2035.5032	2005.3376	1000.0	1000.0	1000.0	1000.0	139999	126.25684	26.026749	160.31638	-57.067543	126.2567	26.025187	160.4973	-62.55858	0.20543489	1.7743334	17.973135	-11.276251	-127.1137	6.5067673	3515.032730817795
36	1914.6643	20.097404	1938.2883	1882.8489	2039.8011	8.357782	2051.145	2022.7576	2058.4019	50.4699	2151.6848	1994.7968	2049.8835	6.4332767	2059.8772	2039.9209	1000.0	1000.0	1000.0	1000.0	143999	127.99032	26.173092	161.09079	-64.16728	127.99009	26.174871	162.48605	-76.31008	0.2527812	1.7481933	20.620638	-13.610178	-128.82683	5.7851686	3620.0001921653748
37	1847.7969	13.878219	1867.9087	1828.6946	1974.7351	6.355543	1983.9948	1961.7595	1918.1648	65.493805	2032.0308	1820.5812	1991.5511	5.7978506	2000.8901	1980.979	1000.0	1000.0	1000.0	1000.0	147999	129.81201	26.217772	163.5283	-77.66574	129.81197	26.220564	163.67032	-89.167206	0.2548309	1.7677678	21.343298	-11.863129	-130.65892	6.3577247	3721.3125126361847
38	1873.916	14.234761	1896.4094	1857.6769	1963.5803	3.4783525	1968.3987	1957.4249	1937.8904	54.776077	2022.7687	1855.8219	1952.4922	10.49252	1974.1533	1938.5776	1000.0	1000.0	1000.0	1000.0	151999	131.74573	26.326014	165.37175	-69.87275	131.74564	26.327482	166.05978	-72.33652	0.25924852	1.760565	20.240595	-10.539108	-132.56416	6.2774973	3826.104816675186
39	1879.6536	33.99101	1918.8412	1845.0516	1996.526	8.415958	2011.9215	1984.6736	1976.865	53.649563	2102.7664	1890.0664	2000.4314	12.607638	2018.839	1972.8938	1000.0	1000.0	1000.0	1000.0	155999	133.31108	26.705744	170.0899	-80.35673	133.3108	26.70954	169.54688	-75.92848	0.26113233	1.7549429	18.41692	-12.541159	-134.10094	6.3410683	3929.522093772888
40	1888.1816	22.619581	1919.7899	1864.6562	1970.8801	7.6908073	1979.4631	1954.2656	1996.8785	70.49843	2107.7676	1858.7772	2012.404	19.602911	2031.9299	1960.9719	1000.0	1000.0	1000.0	1000.0	159999	135.23088	26.52736	171.28114	-56.910667	135.2308	26.527878	171.90048	-63.20444	0.2837602	1.7532372	20.226788	-11.475891	-136.00314	6.111286	4032.538191318512
41	1863.2017	38.624622	1906.8259	1809.9941	1955.5433	6.8811364	1965.6744	1942.8706	1938.6912	39.47694	2003.6384	1863.7522	1942.7922	8.784847	1956.0359	1930.3595	1000.0	1000.0	1000.0	1000.0	163999	136.76768	26.964108	173.59135	-44.21268	136.76776	26.96451	173.88199	-68.60157	0.3305266	1.7563198	19.559988	-11.719175	-137.55316	6.285531	4138.003073692322
