Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	16.93129	3.7036881	32.96735	10.225529	78.66698	13.682864	92.84959	50.65568	84.29463	10.497528	94.35055	62.950848	73.51811	17.521883	98.55166	41.79898	14.474638	76.0	81.4	71.7	3999	11.31578	7.1370955	26.423098	-2.0318022	11.315133	7.136749	26.668737	-2.3223622	-2.7522018	1.7117721	9.455857	-12.835316	-12.582013	0.46084538	52.9105498790741
2	16.67094	3.1271667	33.548496	10.541004	65.36033	10.260418	74.77992	37.765022	62.827374	14.19975	75.543594	31.731623	77.643105	18.204905	104.15243	38.879906	14.224199	64.8	83.3	84.6	7999	27.078222	12.90959	48.547905	-5.829652	27.078712	12.907722	48.19071	-9.121046	-1.9020985	2.8971157	16.166786	-13.60688	-29.531622	0.92141175	127.24824285507202
3	23.246527	17.110044	92.04372	11.128377	76.87939	25.117912	127.26184	31.261887	133.03467	193.26106	705.90186	27.767143	77.9701	27.944653	139.20107	50.7182	23.933332	94.3	176.6	82.9	11999	42.53544	18.14904	65.02953	-8.953197	42.53566	18.148092	65.463875	-11.024606	-1.166558	3.6494105	24.511282	-13.758075	-46.060173	3.412544	198.88507890701294
4	66.64035	18.08953	100.888565	25.029116	78.364876	21.367195	101.47672	45.384987	92.13953	29.824963	155.19734	46.428425	83.92552	26.309444	121.93463	29.713615	77.84314	79.3	82.6	78.4	15999	52.317844	22.430872	76.7889	-18.436642	52.316795	22.431118	76.65016	-20.557625	-1.1029383	3.724833	23.894913	-12.663048	-55.631046	3.6987507	268.26474928855896
5	66.6263	24.498842	196.85594	17.328915	87.502846	12.545902	103.60556	64.601776	80.16408	10.774198	99.532074	63.836033	94.44198	21.063107	125.85509	67.089775	76.86793	70.5	66.5	75.6	19999	56.74981	27.531979	85.67309	-12.613339	56.74951	27.531595	86.635124	-13.786765	-0.9472299	3.6362307	26.20035	-14.6800995	-59.85521	4.9475946	336.21809482574463
6	80.95829	28.67114	149.79102	30.151108	149.39961	31.571291	230.13399	112.64383	149.6958	56.53031	302.57965	89.97866	143.56076	19.617552	165.1127	106.275734	98.6	140.5	135.6	138.2	23999	58.30798	30.435213	91.24479	-11.752838	58.30971	30.430532	92.19684	-13.250906	-1.1253569	3.506819	28.937359	-12.3189125	-61.15242	6.0125604	407.34479236602783
7	84.93867	37.819225	151.10257	18.994396	303.01355	270.05072	998.61096	35.582336	527.6811	397.41772	1002.0787	83.18033	257.49182	257.06015	992.33563	74.686485	136.17241	303.7	527.7	262.2	27999	59.315643	30.91017	95.29303	-14.416566	59.31706	30.90482	97.422745	-19.369778	-1.1646106	3.3397255	27.60681	-13.990769	-61.891792	8.750547	487.00940132141113
8	117.241745	45.27146	216.26767	24.752028	236.34233	67.675545	381.25644	133.72256	138.63919	100.67174	369.53735	51.106277	154.73593	110.333984	380.6732	28.68946	167.0	238.2	169.2	182.8	31999	60.28479	30.936213	97.39855	-16.366392	60.28627	30.934544	98.08823	-20.301882	-1.0849488	3.2578456	29.429907	-13.525184	-62.59068	11.654599	558.7545428276062
9	166.00679	76.43239	281.2485	28.817741	635.35913	261.28098	848.0459	134.63667	587.238	296.85306	883.17096	100.068855	559.1501	298.6897	811.20355	87.89004	223.6842	783.7	721.5	697.8	35999	61.27516	30.395876	97.545044	-19.247486	61.276424	30.394756	99.17821	-20.22248	-1.0406532	3.2300956	26.67894	-13.85257	-63.385845	11.861722	654.0054066181183
10	199.51868	115.4521	460.10367	48.924824	643.2214	218.65994	805.0012	104.74141	701.12366	170.85687	802.4325	208.34282	665.6948	196.31631	828.8509	238.07536	322.5	862.5	921.1	859.9	39999	62.5794	30.084011	98.0086	-21.61355	62.579594	30.084852	98.86966	-17.817278	-1.0632691	3.163236	28.923286	-15.115526	-64.51606	12.464801	757.1564657688141
11	277.43668	151.83102	598.8349	110.5577	547.5942	285.59427	896.13715	134.41235	749.76086	273.48035	984.0238	123.95637	627.06116	280.92587	893.17975	168.48633	414.9	691.9	853.8	783.9	43999	64.69335	29.711103	98.03323	-17.871511	64.69274	29.711615	100.5267	-27.645952	-1.088546	3.1525273	30.851389	-13.626909	-66.52129	11.936517	854.4296841621399
12	197.07764	97.02055	379.79242	88.00242	700.28015	202.33577	892.13055	124.58698	695.796	142.32332	870.31415	391.46707	823.23096	63.201225	892.5634	704.7032	268.6	911.1	974.4	1000.0	47999	66.54576	29.380232	99.96827	-23.499763	66.54571	29.38187	99.8529	-14.379191	-1.1570299	3.0769265	36.25809	-14.351546	-68.2496	11.455766	960.7039551734924
13	291.86353	149.21033	626.03925	149.46065	461.88434	215.21965	793.4275	235.33813	280.96057	110.57337	509.4323	137.77182	306.95312	169.99893	791.9861	184.04047	400.2	599.9	300.4	342.8	51999	68.51246	29.30489	101.05316	-23.601019	68.51278	29.30412	102.1662	-27.796534	-1.1574974	3.0792267	27.347525	-12.73884	-70.13808	10.632013	1042.6579329967499
14	316.86926	163.14166	641.1433	111.22681	430.61093	298.44406	894.16626	171.56693	467.87872	318.71332	887.50006	55.226326	348.1762	160.33643	717.2895	159.14076	437.33334	472.3	541.4	377.6	55999	70.45812	29.276274	105.19435	-17.673134	70.45874	29.275248	103.104126	-23.225527	-1.1575569	3.0457656	32.957115	-14.376717	-72.0319	10.332041	1127.2566039562225
15	383.41232	223.06729	735.36017	49.61316	400.14258	244.39107	893.9654	147.93036	640.4444	277.55298	896.209	213.50034	561.4378	276.82956	886.8585	161.86742	509.875	468.2	734.7	654.0	59999	73.13055	29.075619	104.89717	-22.123657	73.1313	29.07329	103.86087	-27.305902	-1.2004248	3.0627015	33.063156	-13.731699	-74.67364	9.352213	1219.8689198493958
16	293.16467	228.48242	715.7486	35.56419	835.0262	154.46452	896.4877	372.23486	858.8851	55.234688	895.4312	710.2963	844.9593	49.20609	894.785	722.1954	398.7	949.5	1000.0	1000.0	63999	75.278435	29.111055	108.09039	-23.482662	75.27884	29.108969	105.37243	-23.936117	-1.2797053	2.988707	38.706116	-13.222063	-76.745575	8.598401	1328.192509174347
17	425.15155	183.04254	700.52356	206.56578	670.5588	246.0218	981.2742	164.96027	570.0379	277.18796	986.51953	174.2366	556.21155	279.47476	983.66187	232.43073	576.4286	759.6	657.1	631.0	67999	77.33398	29.58774	109.32397	-37.7096	77.33448	29.586308	106.49429	-33.230648	-1.2936003	2.9660063	37.182163	-12.654255	-78.76555	8.774775	1422.1465079784393
18	493.5276	238.46812	716.0265	173.0036	745.4724	283.5612	943.0748	180.97525	758.0387	281.98798	989.1928	163.01883	815.6439	226.48546	924.8748	148.7239	696.4	852.3	857.6	922.2	71999	79.41044	29.86537	111.37548	-31.811691	79.410645	29.864216	110.12448	-23.472406	-1.3081677	2.976647	34.526928	-12.56261	-80.8023	8.980451	1525.5729176998138
19	739.3358	33.639694	767.963	681.95056	574.7398	289.22134	955.79004	197.94957	580.7882	302.82877	901.67236	194.57607	717.4138	299.94	945.9867	218.60345	1000.0	606.8	638.5	777.4	75999	81.71812	29.885664	113.010735	-31.468431	81.71846	29.88539	110.90028	-17.792862	-1.3500737	2.9842916	31.94172	-12.141259	-83.11568	8.474612	1619.4922592639923
20	623.72174	136.40662	724.1207	357.93115	797.133	252.3098	889.4328	40.410416	766.352	196.72092	894.9907	269.87482	555.7912	400.0145	904.90826	28.579971	855.4	917.6	942.4	675.3	79999	84.22827	29.833519	114.98227	-37.381252	84.22878	29.832977	112.36613	-36.282207	-1.4533935	2.9448986	28.288116	-14.877673	-85.568375	7.857366	1721.901936531067
21	724.97986	31.397398	760.1088	677.069	724.3202	229.73312	965.79114	265.23706	726.2927	198.84152	905.59467	233.59685	531.9165	239.5924	885.42523	218.8545	1000.0	865.3	891.5	714.8	83999	86.39344	29.84159	114.4811	-25.819246	86.39387	29.840103	114.396255	-24.392818	-1.5355717	2.913906	31.187534	-14.237557	-87.74131	7.199087	1821.324749469757
22	548.2064	166.52252	741.33453	279.69876	900.1009	77.97095	986.2408	794.1606	710.2559	276.51428	983.43555	194.36356	890.6122	58.565796	979.6018	798.2276	722.2	1000.0	792.4	1000.0	87999	88.5126	29.812704	115.89517	-32.481907	88.5131	29.81134	118.43183	-26.534496	-1.5468208	2.9263477	25.695093	-14.048319	-89.8111	6.665259	1926.8412580490112
23	561.93604	156.97958	754.9724	318.67102	876.75867	53.35062	971.62823	771.92554	843.8822	50.157578	899.8507	747.12	855.36096	72.56622	965.9602	684.9649	717.5	1000.0	1000.0	1000.0	91999	90.11466	29.97061	116.88706	-23.376884	90.11499	29.96959	116.74009	-28.79595	-1.5731634	2.8815033	32.73572	-12.740723	-91.38982	6.477921	2035.5245077610016
24	533.0887	310.64056	778.71783	11.362492	846.90594	40.49238	898.5451	799.4938	797.73895	152.8698	904.8049	359.52136	825.1173	37.190536	884.6234	766.7216	711.6	1000.0	967.4	1000.0	95999	91.71029	30.10541	118.48308	-32.60171	91.71058	30.106064	119.742584	-33.39277	-1.6098728	2.8891609	29.123081	-14.734476	-92.932144	6.8636503	2143.1056389808655
25	609.5783	187.60344	766.8485	275.34427	816.0921	72.542366	896.29895	697.1832	798.67236	225.00253	897.6723	133.27066	835.96173	70.48506	896.12354	710.66656	813.0	1000.0	931.1	1000.0	99999	93.37033	30.165243	121.05483	-27.405128	93.37026	30.165272	120.24332	-30.856327	-1.6131214	2.892802	29.165676	-13.585331	-94.578064	6.508964	2252.0109074115753
26	686.75745	50.235996	755.3927	632.5424	686.6222	89.30807	866.5124	580.7943	768.59265	66.06027	871.19586	600.91785	754.30597	90.74155	869.711	589.73474	961.5	1000.0	1000.0	1000.0	103999	94.73663	30.15922	127.572754	-38.754864	94.73661	30.160746	125.684525	-50.313713	-1.6815888	2.8499434	33.94837	-12.91128	-95.90486	6.7511334	2361.41615152359
27	579.12616	237.02687	784.954	222.15497	881.2541	47.769012	961.0443	793.06775	816.09326	197.76694	953.63226	235.68742	840.69806	148.26141	950.03046	410.9472	742.4	1000.0	922.9	950.2	107999	95.93739	30.186836	123.7367	-26.262012	95.93729	30.189062	125.26983	-29.948814	-1.6559864	2.8717408	26.251701	-13.811256	-97.091606	6.532733	2469.4864292144775
28	749.1929	10.408508	763.34094	733.9757	754.0243	151.17427	990.89795	587.5726	896.28204	109.011116	998.2802	595.0039	902.1667	59.289165	983.689	788.8482	1000.0	1000.0	1000.0	1000.0	111999	97.4222	30.02865	124.500496	-28.124846	97.42206	30.030174	126.526855	-39.84336	-1.6705343	2.905525	31.706432	-13.11247	-98.53984	6.617451	2578.825081348419
29	770.23254	7.2198377	782.1512	762.7879	915.2015	65.47289	999.9757	810.1052	936.71497	74.52239	999.48706	804.12616	901.01807	76.34506	997.07825	810.67755	1000.0	1000.0	1000.0	1000.0	115999	99.18512	29.632061	123.23159	-36.671814	99.18527	29.633005	124.694664	-22.194138	-1.6932433	2.9317756	33.165585	-13.417751	-100.33122	6.405944	2688.5805196762085
30	768.04333	3.0272079	771.0782	763.6804	672.95233	77.413506	802.4425	598.4836	707.19916	226.20111	894.0213	73.956345	747.96814	56.931347	887.0603	687.82404	994.0	1000.0	911.4	1000.0	119999	100.55065	29.560194	124.51935	-33.77205	100.55057	29.56224	123.88959	-36.528564	-1.7537382	2.901537	29.3037	-14.08091	-101.64829	6.070182	2795.9036569595337
31	649.4547	200.84581	768.98615	248.87636	724.31213	196.12167	967.0826	210.4602	820.1522	121.126656	983.6793	598.32635	837.359	72.254166	962.36505	689.5311	859.6	941.4	1000.0	1000.0	123999	101.76602	29.448608	128.23593	-30.699518	101.76628	29.450327	126.69787	-37.431923	-1.7233187	2.9199615	32.78121	-14.931176	-102.853386	5.9870467	2905.206159353256
32	698.20087	94.46359	778.7188	540.7433	719.57916	118.047585	983.83655	599.30585	784.7959	101.59789	896.5494	595.0088	784.6027	104.722404	961.38727	670.3062	914.5	1000.0	1000.0	1000.0	127999	102.75165	29.275312	132.6553	-27.639755	102.75165	29.278982	131.19775	-40.59314	-1.7843539	2.9136848	31.306475	-13.320615	-103.77995	5.9316063	3015.970292329788
33	758.8982	5.583189	767.57104	753.56024	801.46954	59.63304	901.45135	695.5951	809.6589	70.17227	917.47314	699.5818	805.4502	63.62787	896.4292	702.0657	1000.0	1000.0	1000.0	1000.0	131999	103.53822	29.259384	135.25081	-30.125347	103.53821	29.262463	133.73018	-30.421263	-1.7881569	2.9204865	27.703876	-12.788391	-104.5777	5.79458	3125.566077232361
34	613.6799	187.75302	782.02106	294.30136	821.8169	41.724094	905.1226	795.297	883.55225	51.976913	987.90845	795.6228	867.89905	34.587547	907.14087	802.629	806.8	1000.0	1000.0	1000.0	135999	104.81221	28.650434	140.27202	-19.852287	104.81261	28.652996	140.42924	-28.996134	-1.8113067	2.9572692	38.571808	-12.859386	-105.83409	5.7767043	3236.349275827408
35	724.46124	55.648968	783.9819	637.6071	798.1722	47.720524	875.5795	712.871	742.9781	170.21045	886.15265	282.1398	806.29895	69.367645	877.03735	675.9661	996.75	1000.0	937.3	1000.0	139999	105.59077	28.59732	138.82874	-24.375198	105.59091	28.59904	138.07779	-31.605145	-1.8659116	2.8875194	33.387867	-15.958423	-106.5862	5.68375	3346.155620574951
36	729.34015	62.801586	775.7415	623.0428	759.4154	330.1159	1000.4434	102.21041	831.06995	192.82439	1000.15796	269.07065	857.97363	208.70544	993.5089	241.36551	942.5	843.0	938.6	933.8	143999	106.1963	28.425047	137.38753	-40.275803	106.19619	28.428408	136.3462	-38.823246	-1.8398826	2.846191	31.968575	-12.543835	-107.16925	5.561872	3451.3345069885254
37	757.59674	25.06708	782.0612	715.7346	914.1053	32.376595	980.4004	891.48596	901.4499	51.774757	988.19464	793.5729	926.53156	32.92616	982.4077	890.22144	1000.0	1000.0	1000.0	1000.0	147999	106.93647	27.631798	138.47488	-46.22408	106.93656	27.63273	141.2751	-34.540646	-1.7204974	2.9068966	34.55992	-12.957872	-107.92915	5.603	3563.0274624824524
38	662.3572	125.38049	772.42035	502.14664	896.7142	3.951434	902.38153	889.3676	885.27997	31.018164	901.9618	794.83496	882.3107	30.41083	901.8658	792.4564	876.4	1000.0	1000.0	1000.0	151999	107.83582	26.029003	138.56581	-37.153175	107.83522	26.032238	138.13564	-30.281519	-1.72158	2.7703629	31.146732	-12.497015	-108.804794	5.269667	3671.592298269272
39	480.49234	235.27483	740.98114	88.055145	756.2502	63.39839	887.525	696.69403	703.6983	196.46169	892.3608	162.00774	806.09406	65.77376	882.2221	695.56	653.0	1000.0	929.7	1000.0	155999	107.30745	26.528175	133.70546	-34.25852	107.30761	26.529797	134.7776	-43.318844	-1.6915612	2.6524935	28.056435	-16.315475	-108.22772	4.6410365	3779.935402870178
40	710.6394	20.429344	738.47833	688.67316	800.4376	3.508101	806.14	792.6811	733.8716	240.17276	896.4321	18.397861	813.42053	28.880625	887.72473	795.7527	1000.0	1000.0	905.4	1000.0	159999	106.34644	27.333305	131.95674	-30.214737	106.34679	27.333538	130.79881	-40.20134	-1.6577842	2.5824502	32.52798	-15.735242	-107.222404	4.631389	3888.051198720932
41	692.26044	10.86893	702.5959	676.9161	907.45215	70.69702	992.3533	800.418	815.5404	213.06364	980.1186	194.3025	951.1618	38.089046	989.99335	895.7087	1000.0	1000.0	919.5	1000.0	163999	106.00654	27.674904	126.95716	-33.53703	106.00684	27.678143	127.08783	-39.3223	-1.6580046	2.5782266	32.419113	-14.178477	-106.86549	4.8607187	3994.5358951091766
