AverageTransfer1EpRet	StdTransfer1EpRet	MaxTransfer1EpRet	MinTransfer1EpRet	AverageTransfer3EpRet	StdTransfer3EpRet	MaxTransfer3EpRet	MinTransfer3EpRet	AverageTransfer5EpRet	StdTransfer5EpRet	MaxTransfer5EpRet	MinTransfer5EpRet	AverageTransfer7EpRet	StdTransfer7EpRet	MaxTransfer7EpRet	MinTransfer7EpRet	AverageRandom1EpRet	StdRandom1EpRet	MaxRandom1EpRet	MinRandom1EpRet	AverageRandom3EpRet	StdRandom3EpRet	MaxRandom3EpRet	MinRandom3EpRet	AverageRandom5EpRet	StdRandom5EpRet	MaxRandom5EpRet	MinRandom5EpRet	AverageRandom7EpRet	StdRandom7EpRet	MaxRandom7EpRet	MinRandom7EpRet	Transfer1EpLen	Transfer3EpLen	Transfer5EpLen	Transfer7EpLen	Random1EpLen	Random3EpLen	Random5EpLen	Random7EpLen	Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	AverageStateGradNorm	StdStateGradNorm	MaxStateGradNorm	MinStateGradNorm	AverageActionGradNorm	StdActionGradNorm	MaxActionGradNorm	MinActionGradNorm	Time
61.670288	3.8598835	65.34703	56.337746	59.46971	7.8409977	69.519325	50.385864	59.56757	6.3343816	66.38301	51.12508	62.576813	7.956428	71.62383	52.25928	65.8691	8.462637	75.19945	54.712948	58.15817	0.3071129	58.426605	57.728256	61.383877	0.7225655	61.979214	60.366947	49.78116	4.6122904	56.166862	45.43639	45.333332	43.333332	45.333332	45.666668	48.333332	43.0	47.333332	43.333332	1	19.766382	2.848772	30.016724	10.250977	11.833828	3999	9.472815	6.1895595	24.020304	-4.286506	9.971506	6.1888723	24.780218	-3.138652	-0.6635674	1.2252601	4.1815805	-12.013453	-10.527337	0.88411534	0.14028612	0.047233533	0.20488209	0.00087525195	0.016723495	0.003545455	0.027145138	0.00035153914	62.94764447212219
48.56732	1.5562247	50.401665	46.596992	53.6916	3.652277	58.06139	49.12188	52.421352	6.151911	58.757072	44.08987	54.64036	11.983821	70.440796	41.43188	52.838116	1.1794881	54.29693	51.40822	54.11354	7.5069537	64.22026	46.245544	47.204823	7.1977286	57.146835	40.342186	43.449066	5.2135744	50.692528	38.63519	35.0	37.666668	37.666668	41.666668	37.333332	38.0	36.666668	35.0	2	19.96459	3.333101	34.304398	11.950446	11.886905	7999	16.875767	9.623821	42.378708	-4.121031	17.376162	9.622517	42.925827	-3.7250686	-0.04228357	1.496472	6.0630236	-12.272121	-18.630045	0.7643141	0.27900067	0.049990088	0.3944708	0.19214061	0.02644175	0.0055989586	0.04464959	0.015323932	144.6004877090454
56.090443	15.00059	69.960266	35.25418	65.26662	4.663764	68.90572	58.683273	66.65823	1.143683	68.23465	65.556656	64.72178	12.870577	76.631966	46.84661	66.12604	4.6283617	71.84878	60.513252	63.84581	4.1192074	67.760635	58.152435	65.02424	7.189541	74.49905	57.09227	56.58611	3.4438186	61.39445	53.51133	41.0	45.333332	45.666668	45.666668	44.666668	45.0	47.333332	41.333332	3	25.009933	11.734324	68.52051	10.307325	17.67401	11999	29.839195	15.583164	80.317955	-7.8900247	30.340702	15.578541	81.557655	-4.979797	0.7455062	1.8756418	11.293661	-12.470188	-33.191174	5.6245775	0.4305063	0.035170175	0.57672244	0.33336556	0.04554683	0.0074420315	0.08199369	0.028114593	227.4549424648285
907.9388	0.31549522	908.3523	907.5869	904.3548	3.828267	909.64984	900.7299	659.6241	341.51242	905.6063	176.68071	379.1931	379.3946	906.04395	27.838682	891.26105	3.2415323	894.97375	887.0759	811.46436	7.843925	819.6363	800.88184	339.76526	217.88194	647.6179	174.48666	153.59727	43.659122	215.18309	118.98739	1000.0	1000.0	736.6667	406.0	1000.0	1000.0	398.33334	167.33333	4	84.20044	31.973295	199.86053	52.230644	59.215385	15999	41.948673	18.705105	65.3786	-11.119867	42.450356	18.696278	66.23445	-9.575262	0.7656042	2.0410655	15.245461	-10.471543	-45.431423	4.779834	0.56207013	0.039837908	0.7306146	0.4361656	0.05282253	0.008118391	0.08535059	0.028871039	330.29001784324646
113.38889	20.831245	130.9952	84.13031	117.49459	8.248075	128.61494	108.884926	384.86288	382.10074	925.1917	108.782295	102.32706	13.223374	115.195816	84.141815	123.00074	12.3139305	135.70255	106.332504	111.19932	4.711671	115.81123	104.72833	117.05463	3.5492017	119.87256	112.04848	73.08866	30.722599	102.90667	30.812124	71.666664	68.666664	381.33334	69.666664	82.0	70.333336	78.0	52.333332	5	166.74928	88.09003	498.70422	109.85169	145.67857	19999	45.875946	19.785944	68.59086	-10.274466	46.37713	19.777607	69.47385	-10.586781	0.4863875	2.035811	17.116585	-13.79442	-48.912148	3.6179876	0.5663678	0.038664527	0.71549976	0.45956108	0.048752785	0.009146083	0.08903706	0.027092345	415.24566197395325
159.75226	4.6910233	166.16914	155.08566	132.0083	49.36735	185.433	66.37225	59.21146	49.160557	124.0292	5.027911	104.74082	43.62794	158.78098	51.936214	97.76678	36.740387	149.67917	69.91015	67.619	16.100765	85.768745	46.636482	38.775684	7.037971	48.71972	33.433956	36.454407	8.915916	49.061867	29.979382	103.666664	99.0	55.333332	76.666664	84.0	76.0	44.0	37.333332	6	115.515	32.994415	251.7104	71.62586	89.022224	23999	47.53765	20.601393	73.52766	-13.909072	48.041496	20.588718	74.56713	-14.697422	0.196862	2.0145009	18.436073	-11.990618	-50.23364	4.386014	0.5894639	0.044710644	0.79371077	0.4576102	0.046879143	0.009885887	0.090653874	0.022558471	498.4976587295532
807.10236	3.0586338	809.99646	802.8712	805.93134	5.0307913	810.4564	798.9142	595.8951	310.30896	815.6211	157.05212	586.5196	373.03107	953.0761	74.67556	838.6526	45.487812	902.9716	805.4898	794.36035	5.480916	800.47955	787.1804	745.27814	6.9814534	750.37646	735.4066	377.27927	216.04288	670.6197	156.61351	1000.0	1000.0	702.6667	702.0	1000.0	1000.0	1000.0	494.0	7	157.50156	84.16962	504.26123	38.735916	135.33333	27999	47.226555	20.541784	74.31837	-18.264254	47.729324	20.528578	74.82886	-17.866283	0.18861867	1.9952029	18.318935	-11.117974	-49.46782	4.4095984	0.62096775	0.043649565	0.8193309	0.4840304	0.0425601	0.009823048	0.08490164	0.021498075	605.7875597476959
911.28314	1.1039042	912.66943	909.96826	665.88776	344.94534	912.3005	178.06995	660.243	356.7342	913.06256	155.74515	910.47186	9.230182	918.7719	897.5968	902.8203	1.8237622	905.3755	901.23883	860.1148	5.7084155	864.9189	852.0941	267.14307	82.580086	381.79028	190.5524	219.77698	65.237564	311.82626	168.35728	1000.0	709.0	703.3333	1000.0	1000.0	1000.0	263.33334	225.66667	8	245.24641	88.19985	547.91766	168.08998	229.26666	31999	46.02212	19.115398	72.71732	-23.92447	46.52342	19.10835	73.47149	-21.69234	0.091095164	1.9348867	18.251266	-11.075395	-47.978508	2.8377063	0.5993707	0.04037106	0.76455337	0.48236284	0.036794763	0.008642396	0.07845958	0.017590582	709.9390978813171
913.8708	1.8958899	916.41595	911.868	910.36163	4.372643	916.3613	906.06445	914.4463	1.6248996	916.7329	913.1057	328.30423	411.99408	910.9518	36.959736	905.825	2.4156566	908.07294	902.47327	642.0337	328.43164	883.1066	177.67476	234.08826	59.486973	312.90256	169.20013	121.440895	28.531898	150.55847	82.690605	1000.0	1000.0	1000.0	351.33334	1000.0	709.6667	205.0	104.333336	9	261.72955	108.27514	557.4404	144.10606	252.55556	35999	45.57118	17.740004	71.12592	-24.50796	46.0721	17.73573	71.97293	-23.225073	-0.033676714	1.8997457	22.034307	-12.559558	-47.295692	2.366278	0.5674353	0.037124302	0.7172841	0.46825203	0.032673508	0.00790363	0.066726565	0.014085162	812.9286961555481
808.2192	1.1214756	809.3066	806.6756	808.99774	4.5751715	813.8368	802.8585	837.9499	50.012604	908.59314	799.62274	602.79486	370.5101	908.58966	81.409004	807.40497	1.6304289	809.5793	805.6532	614.92725	268.1393	805.5191	235.72269	450.1433	251.60628	792.98315	196.23567	268.31064	159.00833	482.70535	102.36256	1000.0	1000.0	1000.0	689.0	1000.0	728.6667	506.66666	310.66666	10	325.45053	163.70033	608.2085	148.7926	327.08334	39999	45.473385	16.720005	71.11542	-18.521908	45.974167	16.716059	71.7181	-17.099012	-0.16032705	1.8445418	22.986006	-11.158561	-47.01658	2.138878	0.54120874	0.034409463	0.684276	0.452703	0.029783947	0.0075915405	0.06490881	0.015092489	917.4003958702087
