Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
16	529.0739	220.10654	773.8142	167.25963	837.07635	240.39053	992.50446	134.02452	683.38446	350.04987	993.70056	115.52451	916.83154	68.277016	985.52	810.59644	733.8	911.8	750.3	1000.0	63999	80.40804	30.451008	110.15533	-19.891706	80.40854	30.453066	109.120636	-21.652792	-1.6625433	2.859464	27.034481	-13.579257	-81.89728	8.194162	1399.9820029735565
17	551.5042	232.12717	744.0463	191.03998	917.6251	68.68522	988.0583	758.1015	832.9155	175.37306	996.77057	324.13895	816.0786	109.568214	977.87244	612.4308	764.0	993.0	937.7	935.2	67999	82.77913	30.528229	113.83888	-28.640799	82.779274	30.53149	110.25457	-31.773205	-1.6446468	2.8674395	29.961868	-16.339989	-84.20486	8.040227	1529.7618932724
18	491.79028	204.87701	748.31744	234.89543	799.3669	89.93131	972.3385	684.107	804.42224	189.1539	988.33203	296.3703	745.3012	130.00934	957.0882	517.8764	680.0	1000.0	948.3	967.8	71999	85.06572	30.428154	116.207565	-20.284512	85.06584	30.430044	111.57792	-16.421469	-1.6468279	2.9477043	28.979103	-12.363759	-86.48672	7.980822	1649.3748812675476
19	417.14584	267.7254	745.34784	95.51381	880.16956	230.49196	998.56586	209.42328	877.7586	196.38678	997.58795	303.49985	885.7	194.85822	981.0239	311.03464	584.0	904.6	930.2	931.7	75999	87.03585	30.460953	114.37693	-30.526495	87.03584	30.463465	112.09019	-33.38718	-1.7470591	2.899145	29.566795	-13.113707	-88.42897	7.4065027	1761.7415444850922
20	739.6993	12.692888	759.63257	724.3373	466.37192	353.67584	996.17236	77.65854	692.91394	347.045	996.1376	118.777504	502.10968	327.27448	980.9517	126.097305	1000.0	522.4	769.4	600.2	79999	89.14731	30.450218	116.497025	-26.036737	89.1474	30.45089	112.92002	-30.586897	-1.8085494	2.8864532	24.350567	-12.837473	-90.47966	7.394889	1861.1152679920197
21	604.1117	232.66249	788.0505	189.9359	661.56335	297.27737	903.0135	186.64426	746.38007	248.05382	961.55994	322.21698	390.94684	267.45752	905.6756	157.88814	766.2	718.3	813.8	401.7	83999	91.00194	30.468002	115.25387	-30.370735	91.00156	30.468801	115.86105	-20.682316	-1.8221458	2.8346648	25.907246	-12.418834	-92.34057	6.941295	1964.523213148117
22	440.5265	277.3077	787.27966	103.0724	925.1838	91.14405	997.69104	685.84656	890.7985	186.28116	995.3884	363.77133	858.73456	223.93869	979.4507	197.64732	550.625	967.7	913.9	906.9	87999	92.98365	30.486475	116.56843	-38.731693	92.98371	30.48651	117.016106	-24.26133	-1.801969	2.8346858	27.13907	-14.770721	-94.28007	6.924314	2084.4203310012817
23	492.74368	234.62361	810.71857	259.91858	895.6453	46.95023	1001.09656	803.89197	912.4704	40.66102	994.44165	833.82465	919.2751	34.797947	981.3148	892.6894	603.5714	1000.0	1000.0	1000.0	91999	94.54986	30.799063	123.982086	-26.026741	94.54925	30.801489	119.70938	-25.163015	-1.8048239	2.8035965	25.912415	-11.731159	-95.8395	6.6497297	2205.8587188720703
24	797.80707	18.733063	821.271	769.1464	908.3049	51.400307	995.63446	798.8541	751.23376	233.60692	987.77356	286.61182	767.99084	305.52295	987.36945	111.734276	1000.0	1000.0	817.8	829.4	95999	96.5986	31.11242	121.99372	-30.509512	96.59901	31.112162	120.68604	-20.228918	-1.797717	2.808561	25.213356	-12.302314	-97.88293	6.661314	2316.3687686920166
25	532.5222	230.62144	811.0314	267.36517	840.93	198.78487	988.32263	268.34753	851.03546	224.40082	993.0105	187.11578	782.3979	272.46313	975.5849	180.05064	681.8	902.8	917.0	824.7	99999	98.64466	31.174011	123.933846	-26.911264	98.64445	31.174109	122.433174	-20.4898	-1.8271307	2.7726085	28.67381	-17.554033	-99.89854	6.341082	2429.4013566970825
