Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
53	681.4691	3.2071884	686.9904	679.2195	707.61847	28.833881	791.1372	683.4871	697.4911	11.808174	707.44464	673.61804	329.68134	57.79525	421.724	270.12134	689.7418	28.835793	708.71875	620.98926	1000.0	1000.0	1000.0	1000.0	1000.0	211999	153.07777	9.993891	173.83841	-66.83834	153.0778	9.986448	179.63033	-47.469063	-4.986062	1.1123734	26.395334	-12.933699	-153.99644	1.705863	6885.476393222809
54	719.5464	27.174545	765.0516	695.70746	725.17126	83.97034	803.30133	561.5485	731.7828	79.862656	805.0961	558.3617	345.92032	73.63679	467.8142	279.79163	748.7819	81.7436	804.3133	577.64825	1000.0	1000.0	1000.0	1000.0	1000.0	215999	153.4081	10.058609	173.21675	-44.43019	153.40794	10.059206	176.72176	-59.733353	-4.9767575	1.1553324	29.976627	-12.368363	-154.33209	1.3782675	7019.644090652466
55	696.8817	22.195395	720.20966	667.4452	756.40814	67.72212	810.3062	586.14813	752.41797	88.81278	900.17737	573.76697	421.7945	18.788424	449.4736	395.1104	739.05145	69.17572	804.15234	589.0248	1000.0	1000.0	1000.0	1000.0	1000.0	219999	153.68951	10.106311	173.7308	-58.741535	153.68951	10.100782	175.05139	-33.674034	-5.0077066	1.1099633	18.505054	-13.628668	-154.61076	1.8999515	7153.860272407532
56	763.994	27.616528	785.60187	717.00323	709.50006	49.79406	803.2359	649.55396	683.7985	49.332863	793.6601	600.3784	358.36664	52.273903	439.45212	277.85455	665.40436	54.54777	747.02905	582.4165	1000.0	1000.0	1000.0	1000.0	1000.0	223999	154.0622	10.0813055	173.88367	-116.23522	154.06216	10.077393	177.01949	-60.61098	-5.0124693	1.0892044	28.869015	-14.91457	-154.99557	1.5500066	7287.648553371429
57	694.2754	64.58494	750.78485	592.2267	578.58496	81.77101	756.6017	512.2853	582.22797	65.40421	712.0303	509.3656	400.3637	62.724976	475.14172	266.50897	609.14594	108.55864	888.4492	515.4912	1000.0	1000.0	1000.0	1000.0	1000.0	227999	154.396	10.051205	174.29137	-47.533592	154.39592	10.051619	197.28304	-40.575558	-5.007081	1.0995221	24.54497	-12.509491	-155.31929	1.3264803	7424.063074827194
58	740.31024	27.761112	773.8864	697.75854	799.1896	93.63562	900.1308	533.6039	824.8605	102.47455	911.81323	538.67596	228.11966	45.993324	292.86505	162.59401	776.4836	83.744194	839.9991	558.2365	1000.0	1000.0	1000.0	1000.0	1000.0	231999	154.69583	10.137411	173.8828	-60.671764	154.6957	10.133499	174.22578	-74.79204	-4.9989343	1.0890886	28.565105	-13.944047	-155.6247	1.653003	7557.913089513779
59	766.7801	32.074245	809.7024	727.1143	674.4119	18.026045	704.4628	642.2561	727.6227	54.120857	799.65216	629.73505	260.21466	38.998608	345.4336	225.64577	700.0755	17.046297	726.9297	672.5402	1000.0	1000.0	1000.0	1000.0	1000.0	235999	155.02422	10.254524	175.17581	0.8229074	155.02415	10.256214	175.60365	-5.5846815	-5.0101566	1.0858049	22.54875	-11.81433	-155.95738	1.5627195	7689.521016120911
60	750.6505	25.915071	784.6773	716.06824	705.10046	61.78213	803.57086	614.7317	700.72687	65.57241	796.1327	601.60266	169.95163	5.6795335	182.15019	162.21631	718.46625	63.037373	798.9209	600.2019	1000.0	1000.0	1000.0	1000.0	1000.0	239999	155.3548	10.275098	175.80635	-80.813034	155.35477	10.2645645	176.6268	-57.49324	-4.998392	1.111488	18.831379	-12.361694	-156.28294	1.5945159	7822.735462665558
61	739.31915	26.203629	783.8882	716.3857	758.771	128.86005	895.29614	584.5581	704.8756	108.07814	830.2918	553.1016	296.78354	36.482685	345.28082	211.20386	795.8878	39.829216	830.1658	718.3404	1000.0	1000.0	1000.0	1000.0	1000.0	243999	155.67921	10.239744	182.87042	-66.980194	155.6792	10.231331	192.05356	-63.59139	-5.005727	1.0875832	21.34475	-12.389759	-156.60713	1.3372521	7964.476714372635
62	755.5497	29.819487	795.24744	716.77106	766.42883	42.182957	815.0877	708.01227	815.5517	72.90809	902.2697	690.2352	509.50684	47.454636	607.5667	437.61472	769.12146	89.22928	898.85614	565.6874	1000.0	1000.0	1000.0	1000.0	1000.0	247999	155.95406	10.395655	176.53943	-50.1216	155.9538	10.396388	189.82906	-31.865225	-5.000461	1.1042941	26.443836	-12.888705	-156.87297	1.5709933	8096.281761407852
63	781.4123	26.415583	804.0129	739.3845	826.7996	59.87615	905.39935	716.12286	793.10114	76.669655	906.17676	709.99414	525.16754	79.86296	607.3811	333.2231	827.34924	58.176426	905.6402	709.04596	1000.0	1000.0	1000.0	1000.0	1000.0	251999	156.27908	10.4697075	176.7327	-68.287605	156.2789	10.464921	185.82898	-44.74703	-4.9786158	1.1349514	25.865383	-13.647356	-157.20969	1.6243061	8229.897310733795
64	743.0695	62.637936	801.8357	645.482	869.00665	59.534386	898.0504	711.9447	868.9453	77.57949	997.4912	693.2651	370.31757	33.518856	409.60938	325.00113	857.28625	40.86504	902.04205	801.63086	1000.0	1000.0	1000.0	1000.0	1000.0	255999	156.59253	10.4867115	179.5246	-58.69793	156.59259	10.4829035	187.18784	-52.569378	-4.9880214	1.1140202	20.821924	-13.650239	-157.52542	1.5010854	8361.539161920547
65	753.64014	18.291977	773.75653	724.2565	882.60596	31.984636	901.66595	807.80975	871.8068	43.366833	902.46234	782.24054	466.71704	54.1016	555.6894	402.27032	851.60486	50.060463	901.0407	771.5448	1000.0	1000.0	1000.0	1000.0	1000.0	259999	156.91678	10.5598345	177.69226	-46.915134	156.91664	10.556029	176.51373	-57.83961	-4.986338	1.1161711	20.992205	-13.204916	-157.85135	1.4828223	8493.73906993866
66	777.7922	41.39769	830.1276	714.8925	682.03406	42.539738	747.15924	598.1799	665.85156	47.31913	740.7043	604.3901	289.10385	22.995205	343.10132	262.8114	649.6149	57.73642	717.66034	576.83124	1000.0	1000.0	1000.0	1000.0	1000.0	263999	157.21361	10.600162	177.51483	-35.365	157.21342	10.59967	178.67908	-68.419556	-4.9936366	1.1134049	18.79871	-14.186999	-158.15306	1.4803947	8626.116046905518
67	747.0805	65.803	793.14087	633.4534	767.0106	42.557507	800.6677	703.0793	772.8593	48.029152	853.37506	703.0317	438.03192	79.070595	529.9456	268.01532	776.5655	38.40516	801.6643	704.2979	1000.0	1000.0	1000.0	1000.0	1000.0	267999	157.37473	10.687943	178.713	-82.29435	157.37485	10.679231	181.0492	-26.838615	-4.9895153	1.1264393	23.444788	-12.717246	-158.31126	1.5091115	8758.991431474686
68	756.489	28.188986	788.0398	716.17175	713.5807	74.099174	810.60315	616.19116	773.8814	65.63862	824.43115	637.3218	172.70332	171.37344	494.75522	6.46618	701.5614	88.17457	810.88367	609.7084	1000.0	1000.0	1000.0	337.8	1000.0	271999	157.69772	10.724112	178.1487	-113.44726	157.69771	10.7193365	180.27174	-23.628754	-4.982806	1.1281017	23.68246	-13.500832	-158.64494	1.4159505	8880.301166772842
69	810.4065	14.310523	830.79285	794.6889	727.1803	83.59475	903.0139	594.0908	735.8149	83.860214	904.77893	603.16425	551.4018	70.176315	683.5327	447.5494	744.34424	73.00708	813.99646	621.9454	1000.0	1000.0	1000.0	1000.0	1000.0	275999	158.02534	10.783238	180.24626	-73.95705	158.0254	10.777421	178.92769	-58.960583	-4.97519	1.1280304	19.615053	-14.529003	-158.9596	1.3935704	9012.813731193542
70	790.16785	45.616295	828.91864	714.4229	724.86633	47.854176	800.5069	646.6217	760.3338	65.87372	897.9397	699.3782	453.55704	30.032185	479.67047	381.1813	745.5223	66.32158	895.9885	676.6961	1000.0	1000.0	1000.0	1000.0	1000.0	279999	158.27414	10.932376	179.72374	-78.28546	158.27405	10.9259615	177.87389	-49.15966	-4.9871435	1.1125206	27.621922	-12.518272	-159.21382	1.4083492	9147.286947488785
71	782.1244	25.548756	815.33844	748.74365	852.4678	94.482544	994.9162	652.3306	857.5796	62.025047	942.8142	713.29407	447.23926	11.113692	459.398	424.84003	849.3384	86.23912	996.095	708.6573	1000.0	1000.0	1000.0	1000.0	1000.0	283999	158.5272	11.000703	180.29483	-34.33368	158.52702	10.998428	178.03723	-17.321543	-4.979635	1.1173338	21.079731	-13.330967	-159.47641	1.2471102	9278.430179595947
72	778.2486	38.980873	818.27893	729.7723	822.01483	88.70548	904.56445	589.5727	859.645	111.262314	996.92865	606.25195	436.61923	67.37605	503.63873	269.03973	832.36365	82.14604	947.4356	623.5712	1000.0	1000.0	1000.0	1000.0	1000.0	287999	158.90189	10.960644	180.11646	-55.469673	158.90202	10.962109	178.79451	-34.267735	-4.9845533	1.1211271	29.643044	-14.720351	-159.84398	1.136125	9409.07435464859
73	811.10803	14.370274	833.6901	793.7483	893.60547	80.55993	992.3799	791.7817	905.43604	74.93579	996.87775	742.3821	454.53125	76.03627	578.23615	347.4856	899.3491	76.34298	992.1209	711.3457	1000.0	1000.0	1000.0	1000.0	1000.0	291999	159.12575	11.110481	178.9185	-26.282047	159.12569	11.104698	183.97958	-4.865445	-4.9638214	1.1515889	16.93936	-12.508848	-160.06497	1.5664905	9540.52798819542
74	810.4723	23.58909	837.8088	773.52783	884.8825	29.019112	899.1014	800.00464	879.2081	42.18078	954.1069	796.34656	526.4535	45.065186	590.66833	450.0082	879.06287	41.902107	950.2605	801.7257	1000.0	1000.0	1000.0	1000.0	1000.0	295999	159.37283	11.19203	180.35777	-43.232395	159.3728	11.1831255	180.09494	-36.866535	-4.9774513	1.1339849	18.73364	-13.346652	-160.31297	1.3866619	9673.074838638306
75	799.08545	9.640914	805.4305	782.4115	786.6644	60.42605	829.7028	609.43243	818.7531	48.674706	888.5618	709.0097	477.34552	64.26819	593.44824	376.8182	811.5419	91.11759	990.8116	662.38477	1000.0	1000.0	1000.0	1000.0	1000.0	299999	159.62341	11.19273	181.72833	-60.19117	159.62325	11.189603	179.05042	-24.771734	-4.973535	1.1291766	18.710602	-12.501205	-160.56274	1.3854746	9804.815315008163
76	811.0311	7.1375623	819.1517	799.7475	837.17737	53.519054	911.1344	775.51764	832.75916	62.663025	925.00586	712.3849	433.42426	42.071503	483.8553	389.23386	806.3727	67.60053	898.76953	703.8667	1000.0	1000.0	1000.0	1000.0	1000.0	303999	159.92874	11.256704	180.24446	-82.91091	159.92873	11.25383	179.78336	-54.240643	-4.9693456	1.1346599	23.730993	-13.675724	-160.87901	1.3589855	9940.51852440834
77	822.72095	31.050444	843.36115	769.03436	793.2246	9.961931	800.44257	767.61066	796.70776	40.78657	894.44763	717.0723	515.8878	41.660053	581.7099	462.63687	785.697	20.097794	802.989	729.3785	1000.0	1000.0	1000.0	1000.0	1000.0	307999	160.16817	11.359605	180.83397	-30.33238	160.16805	11.360732	181.42552	-81.16265	-4.9517126	1.1520635	19.117498	-12.05501	-161.10878	1.5403434	10072.369597434998
78	821.6048	3.8548923	824.7781	815.14435	839.26514	99.984215	996.6203	739.12964	864.91516	90.168655	999.09906	716.51917	563.678	25.21153	589.3113	511.59512	858.79736	129.53711	1000.09216	625.8084	1000.0	1000.0	1000.0	1000.0	1000.0	311999	160.43927	11.446395	181.13159	-73.795135	160.43907	11.441487	181.43436	-39.33063	-4.9465957	1.1806785	18.854713	-12.697007	-161.37991	1.5516765	10204.746279001236
79	815.2688	51.863323	846.3033	725.4464	765.0678	93.63518	961.88306	629.92993	741.7024	132.7428	889.7956	433.39282	639.6311	130.21608	860.294	487.6792	722.8573	93.80004	904.4868	586.7262	1000.0	1000.0	1000.0	1000.0	1000.0	315999	160.67082	11.591703	182.06752	-51.769882	160.67087	11.580104	181.59248	1.1387786	-4.9542384	1.1470184	19.809736	-12.80276	-161.60765	1.4748592	10339.140157461166
80	822.71027	12.567308	840.3216	807.2964	822.4051	36.519756	902.7976	754.7604	838.1287	74.29939	900.22656	685.72906	580.9154	28.751186	630.3681	543.39417	869.1616	71.53848	995.1604	802.1188	1000.0	1000.0	1000.0	1000.0	1000.0	319999	160.93301	11.6120405	182.18742	-7.8294353	160.93301	11.610501	181.70747	8.669212	-4.9571815	1.1459941	26.565008	-12.90422	-161.88063	1.1401538	10470.663677692413
81	820.623	10.955125	838.7246	810.9756	844.3698	37.491486	904.7	810.5685	818.3404	57.588512	897.95544	690.3778	559.76874	50.220135	627.3208	494.78964	807.16113	21.597366	854.8645	772.46014	1000.0	1000.0	1000.0	1000.0	1000.0	323999	161.19691	11.723083	181.66696	-70.82981	161.19685	11.713299	181.68166	-26.527294	-4.95231	1.1396259	27.760532	-12.514181	-162.13385	1.2827334	10602.558476686478
82	819.93616	25.144588	839.25116	776.70447	855.49384	48.924137	921.2242	777.75055	875.93964	33.211246	898.38635	801.06433	645.4811	82.55357	775.2026	524.788	836.74255	42.330273	897.28656	753.25726	1000.0	1000.0	1000.0	1000.0	1000.0	327999	161.51962	11.758083	182.15256	-21.909792	161.51949	11.762328	182.04063	-76.948746	-4.9647284	1.1286505	21.243597	-12.909519	-162.47267	1.2467388	10735.159944295883
83	833.26996	13.6501045	853.47437	815.10205	796.7224	104.5773	997.26685	661.4285	870.24036	90.58885	997.35645	646.52875	709.6798	65.27612	861.1125	643.922	817.49786	116.47296	973.53827	603.7826	1000.0	1000.0	1000.0	1000.0	1000.0	331999	161.77628	11.839427	183.97295	-45.449287	161.77623	11.832343	183.10832	-59.55172	-4.935967	1.1690652	23.699402	-13.28065	-162.72134	1.5845748	10869.931323766708
84	845.65295	8.332913	858.4594	835.2908	852.38837	93.11522	998.8334	696.4441	862.5775	117.4157	1000.93964	699.5217	443.2348	38.949944	483.21417	389.1283	834.63165	72.759285	987.12195	755.9936	1000.0	1000.0	1000.0	1000.0	1000.0	335999	162.01909	11.904104	183.83522	-36.14777	162.019	11.902656	185.43214	-50.931183	-4.939546	1.1594815	23.292015	-12.833889	-162.96794	1.0852141	11000.648056983948
85	835.7796	26.455873	859.32214	792.1652	783.99786	74.80354	904.41547	656.0843	900.9764	70.67764	1001.35944	762.63293	583.0619	44.79445	680.2549	519.2225	842.10535	119.28132	999.6206	653.0284	1000.0	1000.0	1000.0	1000.0	1000.0	339999	162.26389	11.9	183.07095	-13.798848	162.26385	11.899906	182.86327	4.2142267	-4.931496	1.1685196	23.546629	-13.532367	-163.22218	1.153115	11132.578168153763
86	848.2778	14.1517315	870.6994	833.24615	875.9113	56.192043	995.4435	793.30444	836.43164	65.35392	962.77325	749.2978	318.76898	64.22694	461.84415	207.44815	844.94727	50.440865	971.31165	803.4884	1000.0	1000.0	1000.0	1000.0	1000.0	343999	162.47342	12.008989	183.30753	-64.68669	162.4733	12.007162	182.70088	-43.94405	-4.926995	1.178861	26.938166	-12.218531	-163.41638	1.496975	11270.11084151268
87	811.0359	29.44924	855.0158	775.2855	776.22595	51.35088	825.6204	667.36505	804.39795	26.61655	875.80975	775.5935	444.1547	48.74501	518.207	332.1526	794.70294	64.51226	908.79816	669.53485	1000.0	1000.0	1000.0	1000.0	1000.0	347999	162.70172	12.108559	183.6457	-43.80179	162.7017	12.10322	195.00542	-89.86326	-4.917795	1.1959188	18.011929	-12.851746	-163.64885	1.4029324	11402.289548158646
88	828.32336	23.204817	848.9713	789.97595	827.13196	75.90317	966.29517	740.5418	856.0877	51.982254	930.4058	771.3603	541.21954	26.773357	575.3632	491.19952	810.8764	71.45025	910.55334	709.7293	1000.0	1000.0	1000.0	1000.0	1000.0	351999	162.95291	12.090621	183.64322	-21.069868	162.95273	12.089582	184.29417	-54.085724	-4.923476	1.1834193	19.704132	-12.663601	-163.90854	1.2072455	11533.474157333374
89	840.6981	16.61115	861.50757	816.89526	859.33185	54.27719	904.2292	715.13416	887.2386	52.098797	1002.0763	796.29596	432.19928	72.87742	530.91876	329.26965	889.5675	21.61727	907.8066	834.58105	1000.0	1000.0	1000.0	1000.0	1000.0	355999	163.25317	12.059697	183.27484	-49.899548	163.25311	12.057287	183.27888	-1.1896387	-4.9540677	1.1309131	19.56351	-14.575588	-164.20357	1.2262077	11670.611325740814
90	841.6729	31.21642	870.4423	794.577	863.64307	48.526222	946.83356	804.78625	870.19666	52.172096	960.307	805.0515	481.08383	49.70235	540.73444	349.80865	857.3328	43.72464	900.33777	782.39453	1000.0	1000.0	1000.0	1000.0	1000.0	359999	163.48177	12.058876	184.14644	-53.735867	163.48177	12.050787	182.85924	-21.83488	-4.9460135	1.1397842	24.798279	-13.179863	-164.4373	1.1797601	11807.765872240067
91	848.30115	9.864682	857.7098	832.10583	901.9271	59.81282	998.00867	823.4221	859.1873	59.70384	955.4244	751.9794	609.62427	24.522415	654.6383	566.8332	886.21844	61.46545	999.6443	807.55444	1000.0	1000.0	1000.0	1000.0	1000.0	363999	163.68102	12.014592	184.78171	-52.54155	163.68091	12.012855	184.27121	-45.26622	-4.9531684	1.1416736	25.31231	-14.078474	-164.6334	1.1269028	11944.466488599777
92	848.2599	6.365781	854.42596	838.79895	875.9175	74.955986	996.9743	794.8377	877.42804	76.35816	999.4617	745.6478	387.94574	49.48195	447.79648	281.40582	907.3499	89.723976	998.1829	776.9843	1000.0	1000.0	1000.0	1000.0	1000.0	367999	163.84315	12.17742	184.6003	-83.580765	163.84328	12.171714	184.45058	-58.865242	-4.91738	1.1818097	26.27375	-14.650629	-164.79362	1.4168	12080.452029466629
93	818.1166	49.51125	870.6414	738.2539	986.4119	29.356068	997.0093	898.3609	954.04443	43.279285	996.52185	894.3304	399.67474	92.29397	501.60205	199.9478	979.8407	29.568295	997.3135	901.7607	1000.0	1000.0	1000.0	978.3	1000.0	371999	164.01614	12.228831	183.99274	-50.128696	164.01607	12.227036	184.2265	-80.39515	-4.93996	1.1491605	19.394499	-13.951675	-164.97296	1.1668978	12215.984748840332
94	842.3017	14.223419	858.35645	821.2815	924.35175	63.009975	994.6017	803.59076	876.98944	71.67434	993.43146	722.98254	349.80884	37.173462	414.2655	279.7431	927.5262	64.41421	996.9989	802.0645	1000.0	1000.0	1000.0	1000.0	1000.0	375999	164.19801	12.304344	184.02075	-54.578323	164.1981	12.3011875	184.58224	-32.812786	-4.9273014	1.175674	26.990889	-13.223122	-165.15855	1.1390395	12352.791329145432
95	831.8095	16.355377	857.3918	814.0409	916.5084	28.045055	992.9753	891.49976	879.8914	45.984295	930.07214	779.5018	458.6834	31.422884	523.6162	424.43332	819.3366	40.878128	901.4234	753.0828	1000.0	1000.0	1000.0	1000.0	1000.0	379999	164.4101	12.302322	184.86385	-50.706306	164.40999	12.301352	184.54962	-3.8758285	-4.921769	1.1576259	17.28654	-13.290894	-165.37485	1.3166338	12491.23727798462
96	866.98663	9.21629	875.6877	852.16583	932.21436	51.935806	996.6643	842.2581	947.70135	50.639385	995.9111	855.422	431.4987	36.158962	493.51013	377.504	909.55536	54.368694	995.3815	807.1078	1000.0	1000.0	1000.0	1000.0	1000.0	383999	164.5073	12.448835	185.69885	-47.990135	164.50742	12.441413	184.91658	-54.37316	-4.9319057	1.1700348	28.273792	-11.807102	-165.44826	1.2697185	12626.497702360153
97	853.1986	5.3451724	862.2038	848.5968	861.0529	42.997726	906.18933	791.4313	889.8419	64.02882	998.4869	780.18713	347.54657	54.1199	415.2372	230.70937	909.97675	65.65224	999.0835	818.0585	1000.0	1000.0	1000.0	890.9	1000.0	387999	164.64233	12.506937	185.05576	-58.980602	164.64223	12.50196	185.08963	-43.217648	-4.9262743	1.1747231	25.899271	-12.598131	-165.58325	1.3270828	12763.52276301384
98	840.7835	38.793915	871.49615	775.90155	973.24084	33.765396	995.61566	897.12256	946.8198	67.78144	994.769	819.67053	145.62769	122.996506	301.89017	35.919052	943.4318	70.72419	995.0305	793.97015	1000.0	1000.0	1000.0	469.4	1000.0	391999	164.7826	12.512378	185.19588	-48.84873	164.78258	12.510277	185.17145	-2.5281663	-4.9284062	1.1598092	24.249119	-14.277979	-165.73148	1.0230323	12891.2558324337
99	868.9302	11.696055	887.8358	858.1721	884.7074	30.477848	899.58057	795.07745	848.92126	52.501225	899.80884	758.7833	397.01535	11.037489	420.20065	386.08392	927.5295	43.140457	997.5833	883.07526	1000.0	1000.0	1000.0	1000.0	1000.0	395999	164.94063	12.452617	185.48056	-56.099262	164.94063	12.447733	190.8326	4.535319	-4.9239473	1.1781685	63.92049	-13.944146	-165.89351	1.3023503	13028.545545101166
100	839.4064	10.58907	850.5607	824.9428	913.4523	57.24864	998.0628	808.9832	891.11395	67.02527	996.9691	805.0513	418.6503	72.45322	519.2669	309.1845	876.194	79.81724	997.8722	723.56946	1000.0	1000.0	1000.0	1000.0	1000.0	399999	165.14221	12.403355	185.4307	-47.372303	165.14227	12.40008	185.64484	-35.91099	-4.91584	1.1762985	27.177608	-13.304083	-166.10733	1.1731863	13163.638816833496
