Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
16	617.2855	32.884243	639.79333	560.5595	423.9776	137.65942	693.6544	185.3617	501.6706	175.03717	699.52606	186.75456	374.6526	176.9465	693.6793	188.49263	967.75	604.0	717.6	530.2	63999	79.88187	26.97864	105.5838	-47.49115	79.88228	26.976755	107.70453	-35.598473	-1.1171011	2.8146348	23.703495	-14.595722	-81.10784	4.5300293	1253.1454594135284
17	638.14844	11.142911	653.3213	622.0102	579.91785	47.131424	699.623	515.0012	455.95517	145.27017	647.3738	237.909	492.85196	145.19933	663.38257	252.61815	1000.0	957.1	755.7	810.1	67999	82.34616	26.785358	108.65615	-64.49582	82.34616	26.782736	107.71609	-58.919144	-1.2159687	2.8523562	21.744377	-13.372545	-83.5363	4.303777	1350.658151626587
18	546.39734	83.82251	630.37	440.07462	479.6848	175.94632	629.20905	185.08812	508.09708	162.53017	673.68475	231.94905	438.91342	196.88454	689.1041	183.51994	866.0	738.2	775.3	677.6	71999	84.70336	26.476225	108.22442	-36.290295	84.7035	26.47286	110.4416	-32.711246	-1.3324908	2.822523	24.054672	-12.669529	-85.85647	4.295957	1441.7031552791595
19	627.55115	10.52007	641.9279	612.20593	198.07323	101.73011	475.30786	101.503	247.13126	162.44655	698.4513	101.22365	245.69333	129.21481	465.94827	101.16978	1000.0	274.9	356.9	354.4	75999	86.66918	26.131325	111.30589	-44.259003	86.66915	26.1286	112.284805	-45.790363	-1.4203389	2.7909737	23.1012	-14.075247	-87.7951	3.997728	1517.4337975978851
20	599.0217	54.08206	636.1989	505.5678	231.99031	43.678696	307.7176	183.7471	293.53656	162.639	628.4567	158.65117	262.12595	136.6724	627.2828	165.9175	948.75	345.6	458.3	388.1	79999	88.49778	26.014393	111.85635	-58.419525	88.49784	26.011173	112.30745	-36.861057	-1.4830712	2.8165178	25.047205	-14.064962	-89.60161	4.3886795	1594.994431257248
21	645.7087	15.446466	655.23016	618.9638	430.03085	206.3535	696.7368	204.65819	495.93222	187.50656	698.9996	162.17996	403.67163	180.38629	635.9684	187.32805	1000.0	656.2	776.9	617.8	83999	90.06134	25.881985	112.87084	-45.57233	90.06128	25.879444	114.093056	-40.664566	-1.561261	2.7806354	24.087662	-14.401039	-91.152985	4.43915	1686.8104934692383
22	628.4727	11.826041	647.9765	617.6536	337.83502	178.55502	645.44977	185.65533	303.17834	150.25554	634.2308	171.5774	320.4033	149.09142	575.7036	201.06215	1000.0	550.4	492.1	521.3	87999	91.72564	25.667141	116.18485	-87.734085	91.72534	25.66541	115.545784	-73.83121	-1.6796684	2.7640789	24.673002	-14.191856	-92.801674	4.06091	1772.0094482898712
23	625.3642	15.906624	642.0107	605.2703	560.58093	18.791464	598.7003	537.3041	564.89655	48.6503	636.99243	486.6457	529.18274	135.55847	685.1969	148.38222	1000.0	1000.0	988.6	922.4	91999	93.16175	25.763876	117.00671	-55.41958	93.16194	25.761549	116.64568	-37.007065	-1.7780446	2.7087674	26.174313	-12.953337	-94.21435	3.8482027	1874.2940454483032
24	509.42667	166.29178	631.23517	249.99146	377.77863	223.9135	678.52423	186.51051	386.4376	190.09982	679.2921	161.65706	199.49202	18.519844	223.67256	161.79839	811.8333	593.9	625.7	320.3	95999	94.59962	25.484083	115.7899	-58.176186	94.59969	25.483671	115.69694	-60.849987	-1.8513921	2.6662037	22.544144	-12.541002	-95.60936	4.01558	1957.8355379104614
25	532.6721	143.19072	621.5807	284.85184	418.58862	99.99424	584.3114	291.3241	464.35	131.76259	683.50323	226.16019	390.02866	124.74378	681.5832	256.08478	861.5	729.3	807.3	657.5	99999	95.80545	25.432367	117.940445	-58.319237	95.80539	25.43001	116.91531	-60.156246	-1.8666987	2.6171348	22.52007	-13.512349	-96.80307	4.1780634	2048.9142501354218
26	572.0065	125.82621	640.5314	320.5237	268.23508	195.0866	676.24994	153.27307	257.60846	147.89037	671.2003	135.53166	193.65828	44.85525	285.468	155.77043	901.6	373.3	370.5	250.4	103999	97.16019	25.329851	117.44493	-57.78358	97.16057	25.327805	117.91885	-46.246017	-1.9074368	2.5592117	24.407299	-12.800626	-98.14471	4.3131924	2123.1463956832886
27	606.2609	50.22502	639.99347	519.48486	245.62007	157.06825	671.72205	163.4725	453.63495	255.34433	727.27905	168.58713	273.4689	162.5946	678.21783	167.25444	954.25	366.0	652.1	411.1	107999	98.21468	25.499943	117.994514	-70.13395	98.21401	25.500177	118.64596	-65.53932	-1.930806	2.5313246	26.167343	-12.928999	-99.18881	4.1614413	2207.312884092331
28	584.1245	91.63893	656.1875	427.3201	216.0682	96.6629	501.85196	158.4332	304.31155	173.33696	641.2829	159.60023	190.6999	44.99078	314.06564	156.4217	919.75	312.8	469.5	279.7	111999	99.35901	25.246233	121.87536	-63.85912	99.35861	25.243935	121.9625	-52.63353	-1.9465019	2.5434809	22.999386	-13.620191	-100.31374	4.1574483	2284.1052453517914
29	626.1957	19.027534	656.79065	610.0279	422.6087	119.275536	603.21063	294.66437	386.4164	114.55823	540.1245	232.5869	351.92194	47.15084	450.29218	277.97958	1000.0	727.5	691.3	617.4	115999	100.47024	25.130789	132.2639	-49.502323	100.4697	25.128408	132.6991	-62.338303	-1.9600375	2.5987458	25.258419	-13.056786	-101.43861	4.667353	2371.93857049942
30	638.46313	28.568388	685.5624	609.13617	241.00159	108.20921	546.2416	174.19264	335.88934	165.40823	674.1122	158.10858	227.0521	49.292015	309.89673	179.98471	1000.0	374.0	531.0	352.0	119999	101.73642	24.267035	131.94644	-59.26852	101.73623	24.264585	133.74577	-47.24027	-2.0530736	2.5364258	24.242655	-15.751066	-102.666435	4.441639	2452.069658279419
31	456.69492	209.33186	631.84296	145.67363	259.4395	173.09459	667.065	160.31343	431.6251	219.52267	673.57513	162.00716	313.05252	208.76173	672.1848	156.22685	733.8333	377.4	695.6	458.2	123999	102.3657	24.174072	127.31544	-82.42202	102.36568	24.172104	127.00821	-67.574104	-2.0751443	2.5084634	28.230206	-12.939571	-103.27383	5.157928	2536.672746181488
32	423.3103	135.29462	640.98737	265.2976	215.54874	80.71695	436.17816	150.98367	410.81583	142.12663	529.4703	153.86858	270.82706	111.08208	406.87366	146.64433	664.8333	340.3	749.2	452.1	127999	102.86526	23.987331	135.47794	-105.58431	102.86563	23.985897	134.44348	-70.8527	-1.9811722	2.521307	29.796906	-13.017458	-103.77128	5.9716425	2621.0843291282654
33	365.23715	171.1612	627.9417	168.78946	227.87508	89.519196	495.05167	182.33182	286.98456	205.8395	722.15173	152.54346	247.29245	139.54	663.40076	169.58717	563.5714	297.3	388.7	329.7	131999	103.30613	23.472424	132.06892	-70.1707	103.30627	23.471786	133.24054	-40.535095	-1.9072407	2.4976735	30.817661	-13.2847395	-104.20902	6.7009144	2698.849039554596
34	372.9457	150.2869	666.2463	190.18056	383.36407	230.18095	659.8186	142.15942	402.4334	212.72586	699.6274	162.26662	292.35318	174.28256	609.1459	163.40709	561.3333	585.2	612.4	447.1	135999	103.54639	23.056412	130.83952	-69.44657	103.54666	23.054579	132.85455	-56.755123	-1.8358964	2.5434625	43.167152	-13.543033	-104.40797	7.2406874	2783.3949637413025
35	545.8826	174.05591	642.29205	197.91763	508.6415	197.2061	706.40216	217.76033	426.9533	224.33894	711.3806	167.23546	351.6314	100.971886	494.8483	157.73552	860.2	728.5	612.5	506.5	139999	103.53582	22.850452	127.76198	-88.64636	103.53585	22.848028	127.03419	-71.307755	-1.8686167	2.573379	36.285133	-14.8172455	-104.39175	7.3136535	2870.240276813507
36	524.2416	158.74701	611.53314	207.0739	346.37668	204.1778	705.51074	175.6532	420.61807	220.675	702.1739	181.07585	529.4073	220.80742	689.811	186.41371	854.8	491.9	617.7	775.3	143999	103.43752	22.961506	128.14333	-57.574257	103.43814	22.959251	130.293	-51.237095	-1.9422952	2.4808824	26.82609	-12.875668	-104.28635	6.820215	2957.0045926570892
37	618.1837	21.471605	641.4938	583.9386	233.51486	143.51259	628.2318	140.07077	395.92575	211.11005	727.8086	134.01094	224.44096	143.06845	626.0278	138.95387	980.25	358.2	592.7	344.9	147999	103.41235	22.8738	126.71571	-90.15954	103.41237	22.87088	126.71479	-103.249275	-2.0336409	2.4285722	32.135162	-12.542675	-104.22819	5.9677463	3040.8395235538483
38	441.24637	198.05994	627.79443	164.55688	151.90552	10.630488	164.4913	130.4505	248.37186	105.16739	414.93457	131.88577	282.53394	86.34772	374.42505	142.50179	696.6667	218.3	371.5	419.1	151999	103.43631	22.91807	127.159355	-37.103638	103.43588	22.917439	127.97333	-46.737858	-1.9984065	2.4572122	22.272072	-14.480425	-104.25865	6.7251835	3117.050264596939
39	626.7156	27.30539	673.6881	607.3948	178.29538	67.074875	307.03937	116.17806	337.25555	167.59229	621.3733	144.84886	245.44873	105.06364	401.27936	130.69142	1000.0	275.9	510.3	374.2	155999	103.47799	22.768623	127.89805	-45.46471	103.47819	22.765265	128.60664	-63.996067	-2.067673	2.384958	27.35981	-12.402365	-104.2845	6.5249677	3192.7364344596863
40	408.20483	189.38272	637.8259	145.47754	275.3706	89.7746	389.76538	144.0414	348.23892	228.74799	695.0627	148.87988	264.30157	49.79878	329.64233	177.159	640.8333	397.9	505.7	379.8	159999	103.45732	22.193205	127.35077	-39.083054	103.45708	22.196468	127.00352	-57.823933	-2.0493977	2.592632	42.815414	-12.913885	-104.2878	7.8596954	3270.918530702591
41	53.129757	146.37549	509.025	-13.862175	435.24872	116.836784	591.13324	296.97598	504.28702	105.22564	598.9628	338.75024	528.66956	91.03995	581.2196	277.58282	126.93104	732.2	857.9	897.5	163999	105.14481	20.794128	152.15306	-164.4125	105.14267	20.793715	152.44952	-159.80717	-0.70514995	3.5149493	51.316494	-13.23226	-106.317055	12.274346	3368.1498684883118
42	515.6444	63.71911	592.66956	399.279	276.38382	95.58243	365.47076	117.10279	315.54437	193.36653	628.43353	130.34207	215.97717	109.62565	374.18127	115.99374	921.6	401.8	474.7	308.8	167999	108.28319	24.22947	145.48904	-66.57138	108.2826	24.227913	143.5107	-91.310745	-0.9583845	2.5762565	28.107903	-13.758196	-109.33378	9.690099	3453.3788282871246
43	96.58694	167.57887	645.0962	11.367233	206.41508	79.25383	368.05322	149.60059	271.05725	166.29152	625.9457	143.62659	201.17795	71.13542	361.89996	145.49698	141.84	302.0	410.5	293.3	171999	108.45893	25.016026	135.05084	-65.093895	108.45779	25.013378	134.11516	-79.26426	-1.7594669	2.4385421	30.417067	-14.673597	-109.26779	8.94164	3529.6506807804108
44	291.77087	100.61308	444.97186	130.7191	411.58868	205.74562	652.79395	167.96892	454.4063	200.85175	679.6314	167.76411	422.92926	136.89601	641.5557	172.50719	446.0	675.7	708.0	651.0	175999	106.82805	25.570627	128.57654	-72.16542	106.82742	25.56968	128.83669	-41.685154	-1.9193614	2.3985493	30.749489	-13.756753	-107.58503	9.048299	3618.6430435180664
45	366.16592	147.42613	658.8722	205.43224	463.82153	196.3564	707.8835	166.84274	376.8169	196.69118	696.18646	162.92911	452.841	183.08461	701.56287	170.77545	563.2857	692.7	563.5	684.4	179999	105.81904	25.489561	129.42819	-95.083725	105.81925	25.48353	128.61174	-79.36464	-1.9280729	2.4304905	26.906322	-14.370384	-106.58703	10.073015	3709.0937700271606
46	481.1101	154.29605	648.02045	280.82028	528.5382	214.4429	705.427	236.63937	608.98975	127.69028	735.0603	298.01303	424.56122	116.712265	648.7794	267.32776	746.8	764.3	877.3	640.9	183999	104.99438	25.308315	128.24828	-124.77857	104.99326	25.30464	128.46404	-57.71095	-1.91784	2.438256	23.271587	-15.723252	-105.740295	9.17092	3804.4987778663635
47	587.83826	88.62629	647.0334	412.517	373.9549	161.87292	679.2279	211.1272	423.65195	209.34921	684.73505	179.83469	427.84586	199.48625	681.002	199.20917	941.4	567.8	646.1	637.2	187999	104.58064	24.493279	129.7683	-103.57899	104.58036	24.490864	129.41576	-64.98709	-1.9178716	2.4685695	30.352022	-13.40493	-105.33637	9.279686	3893.194116830826
48	420.78085	147.84085	616.935	236.17836	431.66504	205.0652	675.6628	148.66249	486.0515	148.46101	673.25385	145.2412	413.49545	152.68982	656.1731	153.24734	662.0	667.5	742.3	621.3	191999	104.39966	23.76377	129.28401	-80.173676	104.40021	23.759134	129.12238	-84.19068	-1.9507731	2.498767	33.000965	-12.350455	-105.17278	9.594936	3982.881279230118
49	198.4733	212.26927	616.15485	15.365392	429.79623	90.17493	462.4648	159.33365	457.67343	4.559057	463.32382	447.77026	426.23535	98.987755	463.99872	129.43985	316.73334	930.0	1000.0	923.8	195999	104.50506	22.227001	145.01068	-125.0691	104.50516	22.221724	145.56306	-149.55989	-1.8970436	2.601068	30.998499	-15.088808	-105.25008	11.222436	4083.5104715824127
50	58.83332	134.01204	615.26416	5.400815	275.17227	112.252655	471.5996	147.23907	273.6471	179.96071	722.14215	143.31123	207.90279	38.637684	269.09753	161.21196	100.64103	379.2	377.9	285.9	199999	103.12377	24.20369	135.17323	-92.210304	103.12211	24.202496	136.97234	-110.37291	-1.9173683	2.4757628	33.01607	-12.090086	-103.81459	10.342088	4158.450970411301
51	424.1062	169.04774	654.4834	258.21454	197.90315	42.22617	288.51105	161.39998	266.99802	155.17015	714.46246	153.82806	201.54105	35.838966	294.83316	172.20216	662.6667	273.9	368.5	278.0	203999	102.26107	25.377192	127.84449	-145.73997	102.25907	25.37731	127.498825	-90.582695	-1.9375169	2.3798563	27.125551	-13.44573	-102.95308	9.90417	4232.722795963287
