Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
33	-74.073524	38.033745	19.642569	-180.09358	1554.553	79.58091	1681.1738	1395.1628	-78.1529	22.052973	-22.144285	-101.89599	1511.8176	88.56832	1639.7137	1355.1624	1499.0507	48.451904	1564.6165	1433.9249	60.984375	1000.0	58.2	1000.0	1000.0	131999	14050.962	40332.312	342772.78	-6286.4478	14050.575	40331.312	344029.12	-7507.292	117.62347	113.75783	1808.847	17.580605	-14630.41	10271622.0	3765.031233549118
34	-154.06996	529.8803	-7.62315	-4248.158	1621.3359	123.56914	1790.5967	1453.7198	-74.66652	14.892727	-51.801308	-94.9173	1530.8451	93.91181	1699.8827	1385.2297	1561.9896	74.78716	1673.3469	1448.4629	67.39344	1000.0	56.9	1000.0	1000.0	135999	14769.579	43914.195	363521.12	-10246.683	14771.004	43908.727	362056.2	-9596.3125	121.76913	116.32305	1932.8815	15.392785	-15376.36	16184583.0	3879.858083963394
35	-101.22114	42.276157	-19.270405	-199.86601	1554.9171	93.63591	1721.7052	1399.7712	-107.915016	17.56573	-91.448326	-154.27533	1437.8798	72.869675	1529.0924	1318.0887	1546.8123	44.67821	1655.2781	1506.3676	54.82192	1000.0	39.3	1000.0	1000.0	139999	15546.765	45258.137	378452.47	-8987.383	15546.95	45252.39	376503.3	-8352.476	125.02273	115.940414	1850.8853	19.267822	-16205.45	13188921.0	3997.267802476883
36	-114.78997	37.681553	28.204033	-240.38821	1460.6936	88.73523	1563.5077	1302.2592	-104.687584	36.058968	-52.524647	-183.12466	1443.6062	63.008034	1517.5656	1318.7052	1474.342	49.558247	1535.1913	1397.2501	44.516853	1000.0	62.3	1000.0	1000.0	143999	16003.521	46221.21	397312.66	-9310.907	16003.078	46218.594	398502.75	-8077.0547	121.46343	118.51091	2134.4756	15.73242	-16623.479	14070485.0	4112.345813751221
37	-97.95637	43.53459	-1.7207808	-209.22733	1474.3679	93.90694	1636.3519	1324.1515	-65.44031	12.673252	-49.02899	-88.46425	1416.3994	89.237404	1582.5632	1284.7998	1435.8618	83.38822	1636.7218	1294.7424	50.92405	1000.0	23.8	1000.0	1000.0	147999	16366.319	48931.05	416134.06	-13104.909	16365.153	48928.637	416703.94	-12142.785	119.90595	118.791855	2037.8314	17.125393	-17014.123	14613048.0	4227.517520904541
38	-107.41578	453.3071	3.781934	-3866.3667	1547.6816	46.97784	1619.859	1497.9562	-45.783096	20.22549	-10.865746	-69.78673	1475.7273	61.041534	1558.7881	1350.4878	1559.5691	59.603813	1678.3334	1496.1985	57.357143	1000.0	64.2	1000.0	1000.0	151999	18333.643	52692.094	438774.1	-13422.275	18333.176	52687.84	430321.72	-13066.682	135.21361	126.555626	2196.8706	20.791107	-19051.8	23303644.0	4343.325412273407
39	-141.8263	449.09235	0.95169145	-3808.5703	1502.1101	49.342327	1571.4076	1453.948	-100.710915	20.696026	-61.718952	-133.61678	1404.8785	73.95612	1524.5549	1305.146	1529.4948	79.02803	1666.3062	1391.7848	58.52941	1000.0	51.8	1000.0	1000.0	155999	19557.004	54745.52	438163.12	-14776.512	19556.701	54742.137	433672.5	-14287.586	131.60893	125.78894	1881.1168	15.425053	-20225.863	19487306.0	4458.4463613033295
40	-75.70028	191.79198	1711.6202	-238.69023	1402.0739	62.53055	1501.9391	1300.0574	-135.62515	22.508736	-102.52722	-176.22192	1437.4574	67.772934	1502.4943	1290.9435	1424.8301	108.43971	1622.4077	1296.9543	43.758244	1000.0	51.5	1000.0	1000.0	159999	19406.066	55439.35	452168.78	-15239.552	19405.805	55435.508	445170.7	-15067.377	143.5023	135.32504	1864.8815	20.081825	-20124.145	24635996.0	4574.225630760193
41	-115.01026	202.36816	1785.1608	-299.4474	1659.6218	77.30968	1785.4939	1550.2144	-145.14917	27.44681	-100.00194	-204.47688	1448.8025	80.328354	1515.3348	1308.1062	1596.043	31.302256	1674.8124	1556.2186	43.19355	1000.0	50.6	1000.0	1000.0	163999	19486.553	56146.83	460903.0	-13395.878	19486.033	56144.76	460891.88	-12022.708	150.11142	139.77782	2055.8794	19.869354	-20153.844	24603714.0	4694.851818084717
42	-147.52051	432.09662	-17.63958	-3773.5432	1518.4548	60.324047	1600.0319	1384.539	-110.65558	20.977192	-73.71674	-154.14209	1462.5825	77.33981	1611.4796	1327.994	1513.6238	71.18754	1610.1649	1362.4917	55.02778	1000.0	58.4	1000.0	1000.0	167999	19966.955	57299.375	463048.06	-11594.762	19966.861	57295.355	455488.3	-12036.958	148.82294	136.05714	1846.067	22.383549	-20672.113	28615806.0	4809.435733795166
43	-144.37614	498.56628	-24.870893	-4188.452	1510.822	106.280045	1615.3451	1274.2758	-84.84248	21.06316	-48.776276	-128.63376	1423.7028	90.229034	1525.349	1218.6731	1488.6812	65.051926	1609.1272	1368.4111	60.567165	1000.0	52.2	1000.0	1000.0	171999	20243.883	57750.656	463875.9	-13215.27	20244.016	57748.227	459704.25	-13107.096	149.16466	141.06493	1770.6691	22.477959	-20931.182	25052660.0	4924.197092533112
44	-137.75764	459.8061	-28.54551	-3661.901	1540.265	69.03728	1599.9071	1366.4949	-76.14415	30.728846	-11.800669	-130.53201	1417.1438	64.73521	1461.347	1248.5852	1486.7096	50.503883	1587.4432	1441.5504	66.03333	1000.0	71.9	1000.0	1000.0	175999	20389.385	57959.316	485231.9	-13959.665	20389.156	57955.344	474702.28	-12151.454	150.5283	142.82724	2066.4207	22.110203	-21098.428	31862374.0	5039.6618683338165
45	-116.83797	314.12503	-0.38455984	-2717.889	1644.2701	55.958126	1742.0155	1577.3646	-57.178436	12.045824	-37.42108	-73.51776	1457.1775	95.499664	1593.2083	1276.6436	1635.8547	96.69398	1807.649	1488.0073	57.642857	1000.0	44.0	1000.0	1000.0	179999	20924.15	58113.32	485364.0	-13211.334	20922.918	58110.902	476137.5	-12134.249	158.1752	147.576	1889.242	23.970522	-21672.02	31046312.0	5153.492566823959
46	-106.74698	91.1432	-7.631081	-767.1828	1535.2609	41.67884	1583.068	1457.7982	-90.68645	24.423283	-52.4114	-135.38179	1471.5502	48.434994	1545.2258	1420.8397	1508.8137	77.37403	1608.586	1350.2883	61.96875	1000.0	56.8	1000.0	1000.0	183999	21930.469	59022.137	480302.84	-13327.816	21930.742	59014.953	474799.9	-12359.435	158.16422	155.33214	2228.0454	24.768559	-22637.182	29920260.0	5268.434159755707
