Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
29	-17.623034	39.76424	59.173153	-96.49832	1642.069	52.3046	1698.4479	1555.8652	-33.675816	40.21846	15.653691	-101.7074	1563.7559	81.25935	1705.4991	1493.7848	1609.4915	46.13303	1696.554	1561.4429	66.55738	1000.0	65.3	1000.0	1000.0	115999	529.80023	1395.4373	11897.079	-355.56805	529.7669	1395.4866	11935.966	-297.51703	20.93521	12.938507	312.03912	-17.269255	-555.7804	9087.776	3715.876566171646
30	24.821077	322.22833	2503.0564	-123.30165	1639.595	70.666885	1745.0204	1491.1709	-38.56003	32.904972	15.311459	-95.29616	1566.624	115.29839	1743.5569	1409.5226	1644.4994	89.323654	1836.7472	1518.0798	65.65574	1000.0	75.1	1000.0	1000.0	119999	629.7337	1670.0061	13909.464	-457.47754	629.7148	1670.069	13823.833	-449.4067	23.558727	13.937071	433.3914	-18.066948	-659.5243	15122.497	3843.832276582718
31	-40.748734	25.093992	58.97847	-179.53896	1640.8168	91.62878	1836.6344	1508.2612	-55.515656	19.614765	-27.515984	-101.18765	1623.8715	55.919724	1735.7836	1546.9198	1629.3123	76.82847	1740.2941	1521.7892	37.160378	1000.0	52.5	1000.0	1000.0	123999	793.173	2010.2375	15956.384	-478.86856	793.13214	2010.2546	15940.524	-418.75858	25.987368	14.412936	535.31494	-13.866955	-833.6395	24705.896	3970.766640663147
32	12.79888	292.20154	2277.6287	-119.057396	1559.3914	75.64247	1683.1395	1435.3984	-71.611984	18.572035	-31.520964	-98.430885	1606.9369	63.12767	1716.5139	1512.4946	1592.4524	79.31012	1684.5529	1439.0007	65.69355	1000.0	63.7	1000.0	1000.0	127999	1025.6642	2293.5198	17318.207	-563.2301	1025.5771	2293.4673	17264.365	-469.08115	31.506273	16.248318	480.65656	-13.379763	-1085.6405	30269.152	4098.448803186417
33	-115.86846	445.20422	87.84453	-3305.6187	1636.3147	76.08472	1728.637	1475.729	-73.645676	46.723606	29.913591	-142.64172	1579.7404	101.77151	1749.8734	1344.1122	1690.7816	64.52459	1823.1241	1605.3517	74.71698	1000.0	60.6	1000.0	1000.0	131999	1206.4507	2592.5269	19040.67	-794.36914	1206.4283	2592.4895	19121.826	-627.69495	33.383114	16.85252	571.682	-12.498074	-1262.0203	32128.01	4225.737750053406
34	-172.163	725.2845	12.671389	-5591.0947	1690.7068	67.71676	1878.8413	1636.2751	-88.761154	35.484776	-35.768787	-139.01025	1566.3407	27.330196	1647.6243	1552.2385	1680.3811	86.33725	1854.2959	1527.1294	70.24561	1000.0	67.3	1000.0	1000.0	135999	1254.4772	2883.3633	20645.19	-755.75653	1254.4637	2883.3933	20412.611	-748.88635	33.085285	18.024878	828.5794	-14.172712	-1302.7843	39726.92	4354.5039665699005
35	-52.323444	33.276707	63.895424	-128.85544	1575.6447	110.771706	1735.9413	1299.8346	-43.143883	5.52591	-34.010674	-52.83496	1606.011	90.221695	1754.2048	1459.4746	1601.1554	98.106255	1743.0795	1504.4698	62.076923	1000.0	49.1	1000.0	1000.0	139999	1267.6893	3153.6304	23068.99	-848.2349	1267.6499	3153.7126	22897.018	-897.7791	31.843204	17.540358	835.39966	-8.321936	-1315.3822	40410.13	4481.991489887238
36	-26.359915	241.80519	1993.3785	-140.56636	1696.3201	49.4537	1752.2738	1593.9299	-45.12634	41.37042	25.447361	-115.43705	1706.0863	76.48163	1810.8477	1601.031	1637.9685	82.700874	1728.3491	1483.0098	55.09722	1000.0	67.8	1000.0	1000.0	143999	1298.7731	3485.8733	25942.344	-1109.3845	1298.786	3485.8608	25731.701	-866.5592	32.019825	18.730179	912.9651	-10.037064	-1347.466	50958.72	4658.993342638016
37	-33.090553	35.974117	74.785904	-161.93102	1635.395	79.04663	1797.2291	1520.1957	-12.806745	30.243027	19.783367	-85.385796	1549.3693	52.635303	1616.9753	1497.4661	1605.6609	51.131603	1671.1917	1527.2672	62.875	1000.0	56.9	1000.0	1000.0	147999	1420.3762	3876.649	28762.781	-1130.4922	1420.4531	3876.5974	28547.146	-1032.2516	33.18994	18.78238	1001.1472	-13.2753525	-1476.2515	70721.1	4784.80986738205
38	-95.28189	518.3526	105.97425	-4067.9614	1524.9037	67.14576	1702.7366	1484.8268	-15.78242	38.422028	37.60384	-85.55551	1578.1981	64.67416	1712.2808	1506.7683	1509.7275	71.6344	1601.7067	1391.6864	66.083336	1000.0	73.7	1000.0	1000.0	151999	1641.6865	4329.455	33339.97	-1219.21	1641.6517	4329.477	33188.93	-1275.2554	37.11484	20.429823	1225.927	-12.110043	-1709.2092	88510.83	4910.68634724617
39	-47.61156	46.68062	75.06639	-144.84627	1596.5227	109.48663	1798.3018	1453.6399	-62.119507	45.98957	50.28106	-126.11904	1525.9569	43.73294	1596.262	1482.1282	1623.8805	76.8248	1811.6708	1548.9808	64.01588	1000.0	57.1	1000.0	1000.0	155999	1857.4592	4770.779	37216.76	-1337.2323	1857.4425	4770.758	36868.06	-1143.4303	37.825375	20.938654	1172.3663	-7.835861	-1932.2207	100025.57	5034.424659013748
40	-130.63397	539.5457	48.305927	-4540.0234	1615.5178	57.184795	1697.6505	1550.2736	-60.573143	23.435219	-12.654362	-94.017845	1508.6552	32.18622	1603.1958	1488.0033	1612.8969	62.07219	1681.4708	1486.4789	58.42647	1000.0	66.1	1000.0	1000.0	159999	2012.5035	5279.5693	42967.84	-1116.0408	2012.5035	5279.7207	42533.164	-1004.743	39.33056	22.711056	1280.0073	-11.733243	-2090.876	133906.62	5159.844320774078
41	-73.04523	39.27065	30.034168	-189.06189	1584.2434	122.31371	1750.4877	1293.7749	-72.762375	29.667265	-25.865265	-145.49443	1601.1016	73.944145	1718.1334	1495.5331	1611.757	94.15468	1787.4285	1469.6511	53.144737	1000.0	58.3	1000.0	1000.0	163999	2106.9094	5983.6465	50076.465	-1635.215	2106.9133	5983.911	50275.246	-1707.8668	37.48213	22.37651	1295.1122	-4.6164236	-2184.9197	134239.97	5283.645056247711
42	-104.52586	261.0842	-7.837623	-2158.5964	1633.7701	65.20325	1699.3289	1510.7952	-37.57894	36.543785	40.07095	-83.54332	1576.364	68.42223	1642.4049	1436.3922	1660.1946	46.654636	1714.4043	1602.723	61.484375	1000.0	56.8	1000.0	1000.0	167999	2311.4956	6899.314	57057.586	-1876.7518	2311.5908	6899.21	56565.957	-1689.292	38.99672	24.786171	1428.9209	-7.203678	-2403.259	214509.06	5408.615084648132
43	-128.3263	555.28973	40.059673	-4345.788	1671.098	75.50362	1822.9854	1578.7574	-61.006573	28.279755	-36.534576	-134.37508	1566.5715	76.46712	1693.465	1492.1747	1653.4294	79.4683	1749.7068	1479.5707	68.49152	1000.0	71.6	1000.0	1000.0	171999	2525.358	7832.1685	61415.5	-2435.476	2525.2935	7832.0244	60724.133	-1956.4279	40.988007	26.904438	1758.5083	-8.198992	-2613.2576	230823.02	5534.235357046127
44	-56.97916	31.264465	3.873001	-142.41132	1650.6855	103.08343	1798.282	1427.4727	-37.046066	13.2900915	-5.8324194	-55.885113	1505.4673	67.73608	1587.8978	1370.2632	1670.8142	52.63529	1751.0872	1599.4045	47.30588	1000.0	30.6	1000.0	1000.0	175999	2658.8232	8604.666	67106.34	-2304.4724	2658.8958	8604.532	64654.9	-2245.4885	42.21957	28.686184	1904.0364	-3.7044106	-2751.47	291925.3	5657.694849014282
45	-125.710236	352.5313	-19.132383	-3054.687	1520.7056	72.20042	1661.6273	1383.1055	-66.221924	22.10506	-24.63982	-95.885506	1462.3572	48.188324	1543.8717	1421.1271	1503.4724	86.11292	1697.9307	1354.4519	55.71831	1000.0	58.6	1000.0	1000.0	179999	2923.9905	9710.606	72480.05	-3271.0774	2924.0332	9710.524	72141.9	-2678.077	44.064667	30.72939	1983.8573	-5.383132	-3029.4854	399294.28	5781.485014915466
46	-115.76844	534.7378	-8.097809	-6109.1514	1528.1692	43.974415	1603.3749	1486.8896	-103.03284	72.93747	-53.761925	-304.9781	1577.4667	67.02379	1653.7642	1439.7103	1585.3428	72.19834	1731.9067	1491.5219	31.566929	1000.0	51.9	1000.0	1000.0	183999	3315.9849	10828.444	81755.36	-3120.615	3315.9993	10828.192	82430.234	-2616.6855	53.071667	38.464966	2606.4004	-1.1442356	-3441.0645	548445.3	5905.8079788684845
47	-59.592735	41.89989	32.624283	-199.10342	1630.4114	79.924835	1794.9803	1514.0233	-17.783474	30.704842	39.089	-55.92103	1581.3812	46.840897	1658.2249	1541.9171	1612.616	66.56055	1684.522	1500.297	60.0	1000.0	67.8	1000.0	1000.0	187999	3699.8276	11967.191	91625.35	-2786.905	3699.9082	11966.709	92001.73	-3026.422	52.431847	40.211884	2880.2732	-3.37597	-3830.4146	576103.4	6031.792800426483
48	-39.71586	36.808212	71.00765	-153.16281	1681.9342	75.320694	1857.2382	1548.671	-53.789543	67.4527	45.248035	-184.52496	1572.2001	74.22646	1750.8658	1455.6587	1684.1439	75.6909	1797.1273	1527.1097	60.5	1000.0	72.9	1000.0	1000.0	191999	4286.349	13536.741	101530.695	-3094.548	4286.155	13536.471	101219.27	-2754.7134	52.313164	40.34612	3150.705	-1.5840778	-4451.145	689676.44	6157.116208791733
49	-6.61968	204.66237	1633.5005	-145.53738	1545.4099	44.635815	1630.4187	1501.4172	-44.143578	17.030865	-27.883976	-90.27535	1486.9928	88.173256	1610.2059	1389.2845	1567.5869	80.51232	1712.6671	1437.892	59.83582	1000.0	40.8	1000.0	1000.0	195999	5139.3438	15181.367	108966.9	-3382.0815	5138.992	15181.049	109860.95	-3304.4016	63.956467	47.332317	3144.1	0.5401101	-5342.922	898888.2	6282.143404006958
50	-93.12625	411.9981	-15.338699	-4080.9165	1581.3013	81.40534	1693.5642	1386.613	-60.87887	27.828238	-10.688579	-111.28117	1508.0972	81.23784	1700.5961	1367.99	1571.066	93.37354	1682.6398	1357.785	42.189472	1000.0	64.8	1000.0	1000.0	199999	5955.5615	16529.654	115369.72	-3604.4424	5955.4126	16529.65	114135.65	-3007.62	82.28763	60.13297	3379.4348	-2.5981445	-6163.517	1111044.1	6407.048330783844
51	-85.28998	51.371693	8.505829	-310.67944	1597.2836	68.65732	1733.8683	1519.3722	-35.202175	19.026236	-11.211433	-72.1949	1594.0802	66.85199	1758.5814	1516.7109	1624.1511	72.07871	1790.5565	1547.9187	62.40625	1000.0	54.9	1000.0	1000.0	203999	6090.3726	17324.287	120723.25	-4822.667	6090.58	17324.322	119889.516	-5029.303	78.24033	58.30282	3344.7227	2.3243666	-6297.7983	1560407.8	6530.90300488472
52	-76.66349	152.36827	972.5693	-284.96628	1461.2844	82.92349	1581.8087	1341.7279	-92.94078	30.706013	-51.433266	-152.89955	1550.7535	69.8249	1607.2153	1390.2369	1493.6135	75.937965	1581.5372	1366.0656	71.39286	1000.0	59.1	1000.0	1000.0	207999	6528.044	18601.166	127031.99	-4439.856	6527.813	18601.021	127419.3	-3865.114	76.170746	60.90414	3749.6538	-0.1786735	-6755.2505	1500833.8	6655.29464173317
53	-126.949646	130.27933	13.831547	-1118.6323	1504.1927	44.701817	1568.6334	1455.4567	-120.28461	29.165024	-86.581116	-168.34956	1513.0637	90.76591	1678.5443	1349.3973	1489.9495	59.130825	1572.8773	1384.8706	58.558823	1000.0	37.1	1000.0	1000.0	211999	7015.3857	19957.818	138050.36	-6970.486	7015.0713	19958.354	138172.67	-7234.4487	80.89255	61.7881	3612.1514	5.251254	-7275.5586	2078005.2	6783.355677843094
54	-101.03068	45.61303	-11.207004	-220.7912	1690.7156	89.8745	1863.2926	1513.7777	-105.69712	40.04079	-51.678387	-178.93663	1581.4552	47.28301	1670.3889	1466.3835	1649.0111	116.55028	1822.1344	1367.6583	56.140846	1000.0	58.4	1000.0	1000.0	215999	7695.6636	21031.35	149560.84	-6088.0884	7695.143	21031.842	149084.81	-6780.1577	90.67022	68.67951	3456.0332	4.4844623	-8002.523	2571210.2	6907.356654882431
55	-58.483	38.814327	22.2098	-208.58917	1557.3054	49.76426	1658.8284	1446.1775	-68.64183	49.502773	1.9511554	-171.94298	1575.8169	87.5051	1760.531	1419.3383	1571.1959	67.107056	1661.1514	1412.3596	59.35294	1000.0	60.8	1000.0	1000.0	219999	8497.1875	22662.385	161319.73	-6594.841	8496.614	22662.951	162368.08	-7068.158	92.9307	69.191605	3076.5728	8.576377	-8794.96	2366647.2	7032.623485326767
56	-112.53595	505.73383	63.19231	-3812.8955	1664.7295	80.35358	1751.4575	1487.2999	-58.85324	47.969997	16.789644	-129.36044	1554.9353	63.027523	1639.3783	1420.246	1653.1989	61.738773	1749.0365	1590.9656	72.836365	1000.0	61.7	1000.0	1000.0	223999	8949.173	24055.125	169057.77	-8665.636	8949.174	24055.213	168305.92	-8701.843	86.8936	65.932076	3317.475	6.682523	-9261.751	2955014.2	7157.92335152626
57	-136.9432	546.28033	24.050041	-4359.11	1470.9415	45.63997	1547.6289	1422.9224	-66.40556	51.289806	21.758158	-159.84398	1529.9072	77.37973	1679.6635	1392.3319	1468.0087	36.885216	1550.3229	1422.0293	64.2459	1000.0	57.2	1000.0	1000.0	227999	9430.457	25393.508	175273.05	-9086.884	9430.32	25394.277	172265.7	-8102.955	85.0071	67.569305	3441.1895	1.6867344	-9765.254	3067165.8	7281.953081130981
58	-78.83088	152.40503	81.55277	-1173.9174	1459.255	90.66349	1633.924	1327.1792	-84.22766	23.091684	-47.6376	-133.92285	1646.4346	47.86649	1706.0857	1591.2467	1426.5822	33.837685	1523.614	1401.1252	68.52542	1000.0	62.9	1000.0	1000.0	231999	9997.164	26286.34	180475.14	-8711.918	9997.001	26286.578	178281.08	-7422.891	86.36697	67.20813	3469.7517	2.6388183	-10374.966	4045081.2	7406.069809436798
