Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	45.5893	365.0882	3005.8477	-48.589123	1694.9974	77.33541	1786.8418	1567.0962	25.187809	23.336893	67.82233	-1.0778223	1618.6125	88.94773	1805.6943	1493.5316	1705.1184	63.243073	1868.4009	1667.4424	60.47761	1000.0	59.6	1000.0	1000.0	43999	37.243122	41.46758	635.561	-446.578	37.243584	41.476833	643.68884	-445.95227	-2.3497014	5.2043934	75.19461	-22.248156	-39.63718	42.32782	1237.863745212555
12	-12.098849	25.651691	55.171703	-104.46567	1760.1055	82.32123	1905.9242	1585.714	28.493374	23.00456	64.407745	-16.579048	1548.9421	72.9149	1643.0945	1426.9441	1714.8547	41.401817	1782.0582	1677.1969	56.785713	1000.0	66.9	1000.0	1000.0	47999	40.26522	57.071106	1079.9515	-293.92245	40.264496	57.070942	1060.6643	-304.4587	-1.7483572	5.7656136	88.572334	-20.31393	-42.939346	63.192608	1353.61762881279
13	28.356905	244.44981	1927.3351	-74.47097	1675.5627	48.720543	1743.6031	1631.6545	-2.273208	6.1241846	4.4105577	-18.45364	1564.3711	81.47156	1708.4729	1497.5912	1648.768	33.672195	1748.6311	1626.1095	64.72581	1000.0	45.5	1000.0	1000.0	51999	47.752323	85.04886	1500.2874	-162.85614	47.756886	85.039375	1459.427	-177.0911	-0.7145752	6.496026	78.0325	-22.250433	-50.730648	123.500534	1468.5535452365875
14	-15.825071	26.366768	49.671204	-123.16119	1638.9908	81.20752	1790.1788	1491.5629	15.332105	15.567057	40.31784	-13.654914	1549.5798	94.274734	1736.8763	1436.6112	1650.6143	65.68596	1788.7245	1585.1067	53.95946	1000.0	54.6	1000.0	1000.0	55999	68.06825	110.14447	1821.4875	-183.50137	68.07312	110.14338	2052.439	-204.56519	3.2640922	7.4116673	98.76903	-19.406826	-73.60425	211.60735	1584.165734052658
15	-37.136112	227.33095	53.01062	-1830.4617	1571.2133	48.86953	1603.2173	1434.8965	-4.2708273	22.911058	27.268227	-43.846344	1526.8384	42.439087	1624.2017	1434.8988	1594.5825	84.48759	1713.19	1434.3408	62.96875	1000.0	61.7	1000.0	1000.0	59999	120.89284	141.67073	1717.0724	-208.56837	120.8964	141.64148	1893.1089	-212.49477	8.639075	8.231189	145.52942	-19.584316	-130.65033	390.5619	1699.4097483158112
16	-61.773754	512.0969	58.713142	-3888.6353	1615.9352	62.821133	1715.2485	1514.052	13.04411	16.743681	44.91153	-23.330011	1655.4047	49.525173	1708.8118	1603.7832	1647.5107	76.43614	1797.7377	1520.0364	69.57895	1000.0	50.4	1000.0	1000.0	63999	205.99493	171.2003	1710.598	-265.54395	205.97772	171.21414	1664.4061	-282.8989	12.433614	8.740188	198.03885	-22.001144	-219.96825	623.9151	1816.8825283050537
17	-83.86387	411.6337	35.686764	-3153.5369	1672.9828	46.23407	1756.6661	1629.6277	-30.273901	20.06928	1.2883757	-56.9375	1594.6912	83.96661	1688.2513	1451.4697	1673.4612	46.735886	1752.9108	1637.3832	70.192986	1000.0	51.7	1000.0	1000.0	67999	228.0843	173.35696	1694.524	-309.4455	228.0634	173.38881	1741.3899	-345.60757	11.76918	8.88178	251.15364	-17.963295	-239.50375	678.8948	1938.819640636444
18	-61.66714	316.98087	29.881966	-2423.2832	1653.5496	61.032696	1797.4506	1602.8984	11.399314	30.733082	47.524612	-47.088238	1599.0986	40.133728	1682.0167	1557.0664	1653.1072	47.75558	1724.8938	1598.405	70.57895	1000.0	64.8	1000.0	1000.0	71999	214.64523	170.48987	1559.0608	-266.13315	214.62206	170.50859	1627.2065	-307.6582	10.729719	8.778968	311.76422	-19.268288	-224.87718	883.77686	2055.322734594345
19	-56.601112	500.99255	101.363045	-3730.0344	1614.1173	48.62274	1705.2565	1576.4504	15.503543	12.072314	38.279938	-1.6846901	1557.9777	80.78063	1718.8496	1413.3004	1611.9015	65.04893	1685.8064	1486.3503	71.87273	1000.0	48.4	1000.0	1000.0	75999	242.05894	198.21136	1296.7963	-351.54102	242.02383	198.24384	1312.2427	-326.90845	12.514204	9.120818	240.03099	-18.306366	-257.86526	1025.146	2171.6794712543488
20	-11.295734	36.663895	40.43082	-205.43234	1559.0066	60.15318	1691.5342	1457.7517	8.105062	39.92174	57.586765	-52.909267	1552.0663	68.80043	1693.642	1482.7417	1609.3162	71.90783	1718.8896	1493.665	66.55	1000.0	76.3	1000.0	1000.0	79999	239.63477	196.38489	1444.3652	-392.77103	239.61342	196.42838	1437.3086	-394.31418	12.083362	9.364551	253.9629	-18.18462	-251.88516	1024.4502	2287.7872648239136
21	-41.714058	64.563446	34.51297	-509.72025	1729.0775	49.857567	1812.7814	1668.8289	-74.09452	27.96265	-39.91296	-118.01576	1627.2961	66.53799	1698.7334	1498.1321	1775.2451	91.00799	1924.939	1621.8246	63.453125	1000.0	52.3	1000.0	1000.0	83999	209.7414	193.20416	1682.3558	-420.2271	209.74194	193.20792	1663.2938	-429.3517	10.862553	9.370545	285.05106	-21.462332	-219.07687	882.5975	2403.737940788269
22	-40.607327	28.838114	30.27832	-101.376045	1728.666	77.78495	1810.9608	1546.3206	-34.666824	14.276282	-15.270719	-58.31467	1660.3391	108.21079	1814.7013	1478.6989	1722.0787	66.83775	1814.0997	1580.696	58.82353	1000.0	59.2	1000.0	1000.0	87999	179.1672	199.08438	1850.6329	-410.2431	179.1682	199.07922	1858.9512	-419.65506	9.311087	9.107309	270.18457	-19.359	-187.0856	726.5491	2521.5448834896088
23	-71.477425	571.14044	52.596237	-4452.5557	1721.6179	74.5448	1836.2089	1629.0164	13.151541	21.733454	34.867004	-29.586113	1638.8965	58.561005	1715.8965	1513.9653	1616.4983	72.61012	1721.8821	1437.1957	66.4	1000.0	52.2	1000.0	1000.0	91999	180.95818	226.102	2085.9407	-393.83997	180.94505	226.115	2054.384	-470.9963	10.629437	9.7280445	266.00507	-19.621603	-191.4193	983.6274	2635.7686960697174
24	46.472336	289.4959	2358.1438	-35.7804	1575.1721	60.830875	1691.0155	1483.3403	33.951927	34.887726	91.76514	-11.435002	1645.1865	51.62653	1728.7694	1575.1566	1610.1031	61.187042	1758.6664	1566.0201	61.338463	1000.0	77.9	1000.0	1000.0	95999	228.42107	271.24954	2314.1252	-398.81015	228.4018	271.25974	2299.4287	-411.06012	12.355845	10.510686	401.34668	-18.507782	-241.99886	1181.7294	2750.97292637825
25	-125.60854	844.02106	35.81028	-6439.0225	1635.1516	56.2934	1743.5028	1553.6931	12.443265	16.029509	46.228004	-21.259274	1663.3519	50.89761	1719.0829	1608.7152	1614.6287	75.6766	1699.8978	1445.0192	70.210526	1000.0	64.4	1000.0	1000.0	99999	221.15584	276.3428	2502.2212	-438.06845	221.13382	276.35446	2527.352	-504.6233	11.291284	10.560753	282.88162	-19.779812	-231.1101	1148.4607	2865.3733265399933
26	-87.62323	542.2655	33.925323	-4283.95	1673.5159	46.947617	1772.0786	1565.8367	-15.36346	22.901672	40.291237	-46.597332	1621.6781	49.660873	1687.0159	1576.4962	1715.4861	68.05032	1784.1337	1569.7346	66.03278	1000.0	47.5	1000.0	1000.0	103999	201.333	286.86652	2548.7485	-441.92627	201.29997	286.86197	2551.0789	-484.74673	10.44898	10.669964	267.52008	-21.858974	-209.75568	1167.1742	2981.132121324539
27	6.9986606	25.558035	47.989307	-96.64105	1585.1041	74.792404	1673.5042	1438.4984	10.1412945	28.090607	42.461845	-44.36673	1638.4008	79.55697	1785.707	1484.5507	1566.7632	33.51202	1659.3232	1522.0297	57.855072	1000.0	54.1	1000.0	1000.0	107999	203.97672	305.13184	2719.9604	-415.10928	203.9612	305.10562	2760.5596	-472.2124	11.4136	11.162216	332.35886	-20.3961	-214.09744	1250.6785	3098.41282582283
28	-5.477947	36.759884	46.50804	-228.64322	1729.8783	75.013374	1861.3229	1633.8373	10.380988	18.214802	42.959846	-25.393717	1598.3909	90.98089	1733.313	1445.473	1706.885	53.441143	1764.0371	1629.5322	57.536232	1000.0	62.9	1000.0	1000.0	111999	210.89842	340.5037	2990.6636	-393.18698	210.89424	340.513	3018.673	-417.32977	10.945368	11.593546	229.43935	-25.672907	-220.38615	1217.1853	3216.68714594841
29	-59.29545	375.50772	59.72972	-2962.6995	1640.9489	79.71158	1801.5078	1500.7501	-15.23292	34.344444	28.89027	-66.67054	1558.9464	66.93001	1628.1407	1418.2416	1692.4863	47.70459	1737.2648	1610.3945	65.47541	1000.0	50.9	1000.0	1000.0	115999	200.83362	368.03616	3039.7573	-399.69638	200.82054	368.02646	3033.7446	-341.0556	10.71027	12.03605	295.8383	-20.987705	-209.09558	1251.6742	3333.419088602066
30	-29.134222	30.027655	35.18761	-97.89786	1711.1588	46.816193	1817.438	1608.8853	18.248594	18.037663	49.47966	-23.019476	1528.3888	66.09843	1623.261	1425.1741	1724.5228	75.80318	1909.8019	1606.0428	56.471428	1000.0	63.8	1000.0	1000.0	119999	202.8362	395.50537	3265.3826	-327.7928	202.8217	395.52725	3257.079	-395.8357	10.763582	12.391573	313.03647	-19.66153	-211.02293	1312.2317	3449.720455646515
31	23.139408	250.61821	1955.7477	-51.138447	1642.1189	67.65548	1736.5851	1530.5848	14.427976	14.063468	34.694427	-7.717166	1644.8617	90.722435	1812.428	1490.9705	1636.3539	66.2342	1712.8524	1481.8599	67.03278	1000.0	57.5	1000.0	1000.0	123999	201.33728	417.85535	3306.2974	-297.47784	201.3327	417.84424	3323.1746	-322.0847	9.976517	12.15391	285.44122	-23.362581	-208.56126	1397.5815	3566.462965965271
32	-94.14468	528.7803	59.086464	-4183.0376	1687.634	49.99714	1751.1445	1644.6173	-33.557053	21.860237	7.755721	-57.973515	1537.5746	62.401215	1617.863	1410.3259	1654.4131	61.570374	1753.3899	1555.5952	64.34426	1000.0	49.8	1000.0	1000.0	127999	185.1233	415.7288	3239.4988	-289.3161	185.11517	415.7156	3259.5051	-299.01443	8.819306	12.184284	310.7434	-19.794424	-191.27106	1397.7886	3683.1374394893646
33	-44.039196	340.89508	36.756874	-2928.0547	1711.5084	70.723305	1802.7903	1598.5797	12.777074	18.853786	45.1564	-25.585947	1455.4252	57.24578	1564.9137	1353.3755	1724.684	75.513275	1809.1849	1599.2042	55.63014	1000.0	47.7	1000.0	1000.0	131999	183.98055	406.5477	3123.8054	-341.58856	183.96674	406.53183	3131.9893	-375.44495	9.569016	12.309054	329.49768	-21.323486	-191.88947	1438.4276	3798.2163457870483
34	-56.17532	475.33456	72.546196	-3734.6895	1764.7526	75.175385	1905.8218	1621.1909	26.313099	25.469791	73.22346	-13.94409	1589.912	43.504345	1680.2094	1549.2172	1713.9968	4.937919	1722.5992	1707.9424	65.44262	1000.0	57.2	1000.0	1000.0	135999	206.44316	403.4737	3191.8281	-320.1587	206.4238	403.46576	3209.9055	-382.19623	10.375033	12.61567	266.18094	-20.627579	-216.59932	1500.7314	3914.0632977485657
35	6.7554064	21.359243	43.114086	-58.893272	1710.5629	46.12445	1785.327	1638.7911	1.7979543	26.189371	31.591324	-34.61037	1561.9885	67.13087	1628.3438	1418.3322	1693.0818	72.35882	1839.621	1573.8005	60.484848	1000.0	56.4	1000.0	1000.0	139999	205.65622	406.91113	3330.2278	-315.8773	205.63377	406.9158	3298.2722	-318.25455	10.147425	12.529025	256.52277	-21.452015	-214.92847	1460.6956	4030.064592599869
36	-116.46378	823.1989	45.81622	-6437.271	1628.3605	45.75079	1667.8408	1537.8048	10.9811	25.279783	48.109642	-36.690907	1560.8099	54.549393	1652.5093	1450.2584	1710.1527	45.745525	1763.0323	1657.5073	66.833336	1000.0	68.7	1000.0	1000.0	143999	210.3577	404.80286	3428.5596	-399.7813	210.34518	404.7843	3414.1035	-471.22528	10.236954	13.553578	281.47787	-20.056067	-219.27873	1734.5065	4148.11131644249
37	-52.466576	303.50378	65.593544	-2273.93	1717.4011	56.99415	1822.5881	1607.0139	8.596533	33.801117	92.339264	-23.70618	1676.1422	83.179924	1824.6796	1505.5	1740.931	75.05083	1905.1825	1627.6715	73.145454	1000.0	71.5	1000.0	1000.0	147999	187.83707	398.47348	3376.6697	-381.873	187.81503	398.47305	3404.0798	-401.88757	8.690696	13.544509	342.40536	-19.168865	-194.67052	1408.5535	4264.157465457916
38	0.8647311	32.870403	97.24049	-98.96967	1703.7415	89.56047	1834.1804	1545.7389	35.401237	16.959286	61.93621	0.55489606	1596.7273	68.84556	1762.105	1548.7987	1654.0856	53.96074	1743.9708	1531.0472	66.53333	1000.0	58.1	1000.0	1000.0	151999	166.55496	404.0394	3553.1636	-353.53323	166.5317	404.0347	3574.6707	-490.1695	7.624841	13.52498	299.35522	-20.421366	-172.3435	1169.4723	4380.7508018016815
39	-55.79387	376.70312	64.77374	-3015.6765	1656.8258	51.181343	1736.8575	1604.0935	-6.870639	14.8706455	16.389122	-32.20422	1621.6791	79.59984	1762.5062	1472.2142	1645.0676	72.96846	1755.7721	1497.3608	63.460316	1000.0	66.0	1000.0	1000.0	155999	155.40388	423.83652	3888.9658	-374.32468	155.38847	423.83054	3956.8906	-407.5304	6.9134693	14.422102	292.33337	-20.082668	-160.9457	1240.534	4497.2619960308075
40	-26.789927	202.85794	39.952637	-1652.1937	1753.3893	63.9864	1921.5079	1720.2495	10.307631	26.03913	54.15439	-18.957846	1623.928	46.034176	1695.5519	1579.4137	1765.8369	48.14261	1827.7179	1724.7097	60.015152	1000.0	73.2	1000.0	1000.0	159999	153.97278	448.06863	4065.1914	-328.1524	153.97617	448.0533	4100.83	-338.41602	7.158525	14.166038	307.974	-21.6097	-159.89584	1315.648	4614.164649009705
41	-21.916838	215.39088	67.65359	-1620.5844	1762.751	49.370914	1825.9025	1717.449	27.203278	22.843842	93.32345	8.599726	1590.8064	73.45087	1672.5316	1464.1196	1779.2539	65.35463	1919.1555	1718.7965	70.31579	1000.0	55.1	1000.0	1000.0	163999	173.69104	474.34436	4323.7397	-391.47314	173.66953	474.31735	4330.3	-407.0779	8.195561	14.707477	294.70422	-20.455664	-180.9633	1644.4843	4731.894109725952
42	-40.764194	310.8002	50.094585	-2440.9463	1788.3275	49.089455	1843.452	1733.1392	20.994762	34.80931	81.52159	-30.809862	1533.5037	50.04559	1597.1357	1482.5392	1778.07	79.317665	1934.2622	1638.5865	64.95082	1000.0	62.6	1000.0	1000.0	167999	189.31026	502.0064	4350.399	-385.49988	189.3091	501.95502	4318.1265	-383.59616	7.8119917	15.014372	300.1905	-20.67529	-197.00764	1653.2832	4848.249751329422
43	-19.42254	26.419733	49.82789	-63.439896	1656.123	70.86137	1808.3389	1575.509	-13.3014345	25.314325	41.754284	-46.591015	1506.3777	45.827194	1590.0273	1469.7167	1623.3352	76.36769	1799.1558	1501.8588	71.070175	1000.0	70.4	1000.0	1000.0	171999	178.19878	526.8096	4696.838	-380.54413	178.1952	526.7805	4668.473	-386.4149	7.2106586	16.12018	332.06668	-22.580023	-184.59586	1483.3806	4964.45068192482
44	8.935989	325.98035	2485.8777	-96.84868	1701.167	45.74704	1732.7749	1629.7809	34.185036	16.52556	67.069176	2.2720008	1466.4567	75.82479	1648.7087	1347.4025	1633.8499	63.30168	1735.4474	1534.4573	66.05085	1000.0	65.6	1000.0	1000.0	175999	181.98268	577.4766	5094.838	-332.96545	181.99779	577.4535	5134.632	-330.1509	7.6863513	17.632565	387.7636	-19.950443	-188.0667	1682.7147	5081.524136304855
45	-58.859684	428.42798	46.783447	-3425.1926	1744.2338	54.79383	1815.317	1689.2783	-8.365126	24.914907	25.948406	-41.093525	1531.1278	69.77717	1687.8317	1472.5109	1797.1296	81.26352	1905.5527	1698.2327	64.85714	1000.0	51.9	1000.0	1000.0	179999	202.27531	629.31683	5331.75	-396.9568	202.28444	629.26294	5267.731	-382.40045	9.315928	18.672417	439.2937	-19.048052	-209.6395	2123.116	5200.012550830841
46	-48.40774	386.2296	48.36504	-3155.9272	1664.4293	67.37229	1829.3474	1604.8137	13.510381	29.135328	63.46295	-22.7629	1534.7004	113.19381	1703.378	1299.6761	1645.4905	69.687805	1719.0353	1509.381	60.727272	1000.0	74.4	1000.0	1000.0	183999	252.80994	651.0014	5635.713	-378.7701	252.80876	650.9406	5609.7944	-384.32956	12.49107	20.27816	464.10516	-21.116085	-264.30826	2554.7856	5317.397840023041
47	-67.8892	612.68146	76.64754	-4564.886	1606.8435	66.62231	1699.9365	1482.2836	20.322622	25.181704	48.096313	-43.387203	1519.7886	65.06884	1651.8955	1456.5519	1690.4662	71.86442	1840.7898	1606.1583	72.509094	1000.0	54.3	1000.0	1000.0	187999	306.1585	684.3614	5809.734	-407.4373	306.1768	684.3238	5798.7	-412.37494	13.953343	21.034794	455.65134	-20.01931	-318.6809	3163.21	5437.43505525589
48	-75.17418	546.5855	42.69389	-4197.217	1705.8987	72.02989	1856.6144	1607.5952	-25.801914	11.53011	-10.2574625	-51.446453	1584.888	95.18279	1757.9928	1442.6919	1625.5637	96.60148	1756.68	1414.5641	69.82758	1000.0	55.7	1000.0	1000.0	191999	313.33737	692.4458	5763.1133	-456.73776	313.32166	692.4011	5818.4688	-485.31998	13.894651	22.101469	507.8946	-20.79184	-324.89276	2829.7297	5553.774193286896
49	-38.18712	25.93097	42.136772	-102.984	1727.526	78.38718	1898.6919	1597.9368	2.0837276	34.187004	52.002438	-32.117702	1535.7478	70.30691	1592.6316	1375.3981	1727.9619	93.79178	1904.4897	1587.6901	49.329113	1000.0	70.6	1000.0	1000.0	195999	292.90524	712.70667	5785.0884	-483.0349	292.92828	712.70526	5779.601	-502.63904	13.2548275	24.786177	635.15424	-22.05775	-304.89755	2676.145	5670.613247156143
50	-16.84396	27.713703	60.96657	-77.75301	1642.2201	85.10266	1749.2916	1433.9409	-21.733904	17.326496	23.16503	-38.875214	1582.2946	63.907482	1689.162	1475.3387	1674.013	56.70479	1765.8448	1598.2913	69.293106	1000.0	67.0	1000.0	1000.0	199999	276.25525	746.9258	6051.6665	-475.5063	276.24698	746.9173	5990.3296	-457.09744	12.758669	24.900333	616.94507	-20.04594	-286.77344	2973.0176	5787.8130514621735
51	-4.766345	23.031157	32.243603	-65.79722	1585.4525	92.4095	1740.1371	1431.7058	9.205937	11.260609	26.725	-7.136337	1478.9191	54.1481	1572.9956	1371.1041	1566.9502	81.51602	1645.6018	1426.2089	62.49231	1000.0	59.1	1000.0	1000.0	203999	364.64224	786.3117	6518.815	-555.6142	364.64197	786.2842	6537.989	-603.9096	18.148678	25.640205	608.9401	-22.591164	-386.56995	4020.286	5905.515890836716
52	-41.632324	388.78668	49.35696	-3148.3755	1672.0764	63.40275	1748.635	1541.1412	16.154564	29.371555	53.375755	-39.43298	1479.297	84.614006	1593.9313	1382.1929	1668.552	91.94493	1846.3572	1535.4799	61.384617	1000.0	79.8	1000.0	1000.0	207999	451.08823	847.4432	6841.749	-598.6255	451.0546	847.45703	6822.93	-639.7298	17.722795	26.511099	624.4584	-20.428429	-471.46432	4992.1133	6023.925257921219
53	-85.04413	439.97964	33.84819	-3515.3052	1684.3005	69.04167	1825.5363	1563.6265	-0.89607304	18.425879	31.165773	-37.490257	1557.4536	67.129814	1722.568	1509.2664	1685.9144	51.157936	1771.1873	1631.5084	64.27419	1000.0	68.4	1000.0	1000.0	211999	393.7137	867.0433	7185.013	-578.70984	393.7097	867.03094	7212.8916	-608.9667	15.795257	26.957867	629.56146	-19.47623	-407.2862	4038.0515	6140.985412120819
54	-30.908333	30.738218	30.907183	-146.24216	1562.0365	42.94645	1665.667	1475.7618	-2.9761486	22.52259	30.239536	-47.62164	1508.2338	61.95645	1592.6892	1385.3059	1602.552	51.262993	1667.4493	1549.711	67.26667	1000.0	75.6	1000.0	1000.0	215999	338.40067	892.4231	7569.886	-622.12726	338.41348	892.38837	7542.358	-609.0014	14.466039	28.382048	577.2691	-22.707542	-349.25262	3616.8633	6257.702687501907
55	-39.294582	53.80662	339.66843	-122.517426	1706.2317	76.464325	1846.8765	1560.8563	-25.750845	29.044031	30.715586	-63.542828	1562.7853	75.922165	1663.0818	1460.4507	1645.4658	53.58905	1751.0995	1544.1628	57.086956	1000.0	60.8	1000.0	1000.0	219999	310.19534	956.53046	8382.38	-528.4367	310.24857	956.4966	8268.766	-641.76654	13.4297085	30.501253	638.752	-20.735727	-319.40424	3929.154	6375.066759109497
56	-168.10669	1137.853	29.461876	-9196.761	1655.691	65.54609	1747.0625	1530.6074	4.5202355	13.60614	16.897438	-31.544428	1566.1243	96.635445	1680.7358	1370.4418	1642.9055	91.79168	1824.0089	1513.327	63.4375	1000.0	47.4	1000.0	1000.0	223999	293.0171	1007.5574	8834.816	-503.86874	293.04327	1007.5551	8893.615	-523.32056	12.870759	30.655258	649.60657	-18.69072	-301.897	4785.4595	6491.095152616501
57	-56.43243	388.35986	49.71952	-2981.2852	1734.1213	88.551674	1790.8309	1493.4208	33.18741	23.412437	69.49248	-8.9639	1532.4187	43.913364	1601.2316	1493.072	1715.6068	49.358128	1793.8848	1656.4252	68.086205	1000.0	77.2	1000.0	1000.0	227999	323.73624	1053.0803	9085.894	-766.2915	323.73685	1053.026	9146.986	-693.1102	14.218469	30.132381	651.40424	-19.125984	-335.644	4829.553	6607.6501660346985
58	6.272944	26.177856	61.514736	-48.208282	1662.5703	52.700924	1752.69	1556.5372	0.826403	21.545038	31.091234	-41.613464	1556.4935	64.58613	1694.4323	1492.0479	1659.3645	69.97529	1752.5231	1547.3262	64.42857	1000.0	64.2	1000.0	1000.0	231999	351.9533	1112.604	9902.428	-550.1879	351.97052	1112.626	9990.117	-593.832	14.15741	29.186453	696.9951	-20.84873	-364.32178	4836.3276	6728.362748622894
